"","term","estimate","std.error","statistic","p.value","group"
"1","(Intercept)",0.318616341760719,0.16351156615345,1.9485859578992,0.0513448904104445,"fixed"
"2","ot1",1.03807022487294,0.0799284204255426,12.9874983059369,1.44059421503783e-38,"fixed"
"3","ot2",-0.109176599698607,0.0443109480393495,-2.46387415592315,0.0137444358956142,"fixed"
"4","ot3",-0.00953455033549727,0.0381339408492387,-0.250027931107142,0.802565748572372,"fixed"
"5","Group1",-0.306675500225343,0.163503429852128,-1.87565178603714,0.0607031104377888,"fixed"
"6","SNR1",0.117609939809371,0.163501583818117,0.719319880963374,0.471943849076526,"fixed"
"7","Condition1",0.286076365514428,0.0354126785389605,8.07835999187951,6.56435820090265e-16,"fixed"
"8","Group1:SNR1",-0.166898693443188,0.163510112073556,-1.02072398658811,0.307385226818658,"fixed"
"9","Group1:Condition1",-0.00458347392582902,0.035411063451821,-0.129436212274876,0.897012495422785,"fixed"
"10","SNR1:Condition1",-0.0197924072802372,0.0354104954237213,-0.558941834713174,0.576201417084293,"fixed"
"11","ot1:Group1",-0.187175895274271,0.0795531060707423,-2.35284207643414,0.0186305446700828,"fixed"
"12","ot1:SNR1",0.112756394089799,0.0789471170917359,1.42825220531836,0.153219279197931,"fixed"
"13","ot1:Condition1",-0.147541380733131,0.0651227663318702,-2.26558835018232,0.023476599029313,"fixed"
"14","ot2:Group1",0.00353446659589233,0.0445778472142108,0.0792875119991346,0.936803939011139,"fixed"
"15","ot2:SNR1",-0.00571471854835635,0.0438253070275061,-0.130397684259682,0.896251798641758,"fixed"
"16","ot2:Condition1",0.0773835691287885,0.03939448393344,1.96432498670458,0.0494924158150979,"fixed"
"17","ot3:Group1",0.0510844673059246,0.0380504253508807,1.34254655065879,0.179418847419924,"fixed"
"18","ot3:SNR1",-0.0308721512051984,0.0380827218872582,-0.810660311954426,0.417560771006612,"fixed"
"19","ot3:Condition1",0.00841793020034671,0.038126168456514,0.220791402365754,0.825254858308741,"fixed"
"20","Group1:SNR1:Condition1",-0.0682108998175515,0.0354033593254161,-1.92667874227921,0.054019678680816,"fixed"
"21","ot1:Group1:SNR1",-0.305087436008756,0.0799157285478755,-3.81761439897261,0.000134748311111323,"fixed"
"22","ot1:Group1:Condition1",-0.0450054561801649,0.064938139562871,-0.693051209706925,0.488277414907924,"fixed"
"23","ot1:SNR1:Condition1",0.19296765106035,0.0649543511130634,2.97081947173114,0.00297006313782431,"fixed"
"24","ot2:Group1:SNR1",-0.0534648327857975,0.0445593877623208,-1.19985564144144,0.230195410137544,"fixed"
"25","ot2:Group1:Condition1",-0.023231945430924,0.0390895322660832,-0.594326513624765,0.552293748550891,"fixed"
"26","ot2:SNR1:Condition1",0.115854551450135,0.0390922474093156,2.96361962097187,0.00304043863582519,"fixed"
"27","ot3:Group1:SNR1",0.0655248524424688,0.0380512660402958,1.72201504078941,0.0850667939001456,"fixed"
"28","ot3:Group1:Condition1",0.0321092235159726,0.0380433215452152,0.844017352107654,0.398659709275747,"fixed"
"29","ot3:SNR1:Condition1",-0.0524087076945215,0.0380393206848434,-1.37775088384803,0.168280215190613,"fixed"
"30","ot1:Group1:SNR1:Condition1",-0.0678056769835027,0.0648979090128452,-1.04480526437426,0.296112981322057,"fixed"
"31","ot2:Group1:SNR1:Condition1",0.0734385264051096,0.0390736486581108,1.87948985895039,0.0601776369305332,"fixed"
"32","ot3:Group1:SNR1:Condition1",0.0165611217498124,0.0380274105283527,0.435504850835549,0.663196018761757,"fixed"
"33","sd_(Intercept).Subject:Condition",0.427854243337559,NA,NA,NA,"Subject:Condition"
"34","sd_ot1.Subject:Condition",0.645275652372369,NA,NA,NA,"Subject:Condition"
"35","sd_ot2.Subject:Condition",0.133319926905212,NA,NA,NA,"Subject:Condition"
"36","sd_ot3.Subject:Condition",0.0792956221742263,NA,NA,NA,"Subject:Condition"
"37","cor_(Intercept).ot1.Subject:Condition",-0.357502064399838,NA,NA,NA,"Subject:Condition"
"38","cor_(Intercept).ot2.Subject:Condition",-0.999143869580956,NA,NA,NA,"Subject:Condition"
"39","cor_(Intercept).ot3.Subject:Condition",0.210332209836556,NA,NA,NA,"Subject:Condition"
"40","cor_ot1.ot2.Subject:Condition",0.395832525258235,NA,NA,NA,"Subject:Condition"
"41","cor_ot1.ot3.Subject:Condition",-0.988214901646909,NA,NA,NA,"Subject:Condition"
"42","cor_ot2.ot3.Subject:Condition",-0.250597292306444,NA,NA,NA,"Subject:Condition"
"43","sd_(Intercept).Subject",1.42473647160473,NA,NA,NA,"Subject"
"44","sd_ot1.Subject",0.389676705604805,NA,NA,NA,"Subject"
"45","sd_ot2.Subject",0.175259586123373,NA,NA,NA,"Subject"
"46","cor_(Intercept).ot1.Subject",0.304084665973678,NA,NA,NA,"Subject"
"47","cor_(Intercept).ot2.Subject",-0.979162090582767,NA,NA,NA,"Subject"
"48","cor_ot1.ot2.Subject",-0.104284761223249,NA,NA,NA,"Subject"
