"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",1.11305539247171,0.139717996154554,7.96644257079429,1.63307327916294e-15
"2","fixed",NA,"ot1",5.78764731288209,0.391938463555761,14.7667245015331,2.40101388000523e-49
"3","fixed",NA,"ot2",0.291906818834967,0.203957015986615,1.43121734461012,0.152367934109676
"4","fixed",NA,"ot3",0.240826534469007,0.117022682330311,2.05794748226027,0.0395951750417725
"5","fixed",NA,"Group1",-0.494961535835593,0.139692309147765,-3.54322681653166,0.000395262588980947
"6","fixed",NA,"SNR1",0.397462488967749,0.13970401443504,2.84503269698497,0.00444068644529864
"7","fixed",NA,"Condition1",0.346395267712471,0.0386780730412829,8.95585639291666,3.37108558228983e-19
"8","fixed",NA,"Group1:SNR1",-0.30345804043991,0.139698737935172,-2.17223179625812,0.0298381835053295
"9","fixed",NA,"Group1:Condition1",-0.0998090535894011,0.0386678362641368,-2.58119055091714,0.00984602186144598
"10","fixed",NA,"SNR1:Condition1",0.122791956594845,0.0386718099743706,3.175231691411,0.00149716906999306
"11","fixed",NA,"ot1:Group1",-1.17519915696291,0.390899364514649,-3.00639822840866,0.0026436253061183
"12","fixed",NA,"ot1:SNR1",2.01494992997391,0.391099127643884,5.15201847192209,2.57697645623135e-07
"13","fixed",NA,"ot1:Condition1",0.606698680848137,0.21588786869419,2.81024906363562,0.00495031749826237
"14","fixed",NA,"ot2:Group1",0.0697269817447691,0.202339420890147,0.344604039282216,0.730392068697135
"15","fixed",NA,"ot2:SNR1",0.032688618711875,0.202532405140238,0.161399449580627,0.871778800160872
"16","fixed",NA,"ot2:Condition1",0.434836680740203,0.144631342694113,3.00651762363748,0.00264258735025575
"17","fixed",NA,"ot3:Group1",0.0803210558846915,0.115894351000946,0.693054106528765,0.488275597044493
"18","fixed",NA,"ot3:SNR1",-0.357143219557367,0.116047302091586,-3.0775658987359,0.00208698688712548
"19","fixed",NA,"ot3:Condition1",-0.111531766355039,0.115573717837007,-0.965027070534604,0.334531253075599
"20","fixed",NA,"Group1:SNR1:Condition1",-0.14360546491647,0.0386793967066285,-3.71271211921099,0.000205050078701394
"21","fixed",NA,"ot1:Group1:SNR1",-0.708323269185818,0.391196365069362,-1.8106591278276,0.0701936333588234
"22","fixed",NA,"ot1:Group1:Condition1",-0.547551759406566,0.215558705909423,-2.54015145014206,0.0110804475731613
"23","fixed",NA,"ot1:SNR1:Condition1",0.916974988352153,0.215727015483995,4.25062659071638,2.13173309979922e-05
"24","fixed",NA,"ot2:Group1:SNR1",0.265819176367672,0.202676752248877,1.31154251002236,0.189674541513179
"25","fixed",NA,"ot2:Group1:Condition1",0.115014942621754,0.144243188991317,0.797368273857817,0.425237179315013
"26","fixed",NA,"ot2:SNR1:Condition1",-0.133453665652066,0.144363704879719,-0.924426716280643,0.355264190234418
"27","fixed",NA,"ot3:Group1:SNR1",-0.032116175638357,0.11610735297608,-0.276607594740131,0.782081432406571
"28","fixed",NA,"ot3:Group1:Condition1",0.15325112222359,0.115400136732368,1.32799775254171,0.184178849377993
"29","fixed",NA,"ot3:SNR1:Condition1",-0.056212711830505,0.115396838262237,-0.487125233906,0.626169585077773
"30","fixed",NA,"ot1:Group1:SNR1:Condition1",-0.561878979129502,0.215957353640083,-2.60180526228311,0.00927344934296181
"31","fixed",NA,"ot2:Group1:SNR1:Condition1",-0.110816037439254,0.144689792978039,-0.765887041223937,0.443743517212621
"32","fixed",NA,"ot3:Group1:SNR1:Condition1",-0.0639800731664044,0.115588986378349,-0.553513575739672,0.579911787154139
"33","ran_pars","Subject:Condition","sd__(Intercept)",0.478008699915252,NA,NA,NA
"34","ran_pars","Subject:Condition","cor__(Intercept).ot1",0.490114100266937,NA,NA,NA
"35","ran_pars","Subject:Condition","cor__(Intercept).ot2",-0.10769266724355,NA,NA,NA
"36","ran_pars","Subject:Condition","cor__(Intercept).ot3",-0.245600856613417,NA,NA,NA
"37","ran_pars","Subject:Condition","sd__ot1",2.5731534269266,NA,NA,NA
"38","ran_pars","Subject:Condition","cor__ot1.ot2",-0.183721658357317,NA,NA,NA
"39","ran_pars","Subject:Condition","cor__ot1.ot3",-0.552040721853356,NA,NA,NA
"40","ran_pars","Subject:Condition","sd__ot2",1.65142785862272,NA,NA,NA
"41","ran_pars","Subject:Condition","cor__ot2.ot3",0.523673466181647,NA,NA,NA
"42","ran_pars","Subject:Condition","sd__ot3",1.30898142833964,NA,NA,NA
"43","ran_pars","Subject","sd__(Intercept)",1.19979720343866,NA,NA,NA
"44","ran_pars","Subject","cor__(Intercept).ot1",-0.485730764052307,NA,NA,NA
"45","ran_pars","Subject","cor__(Intercept).ot2",-0.39945575959171,NA,NA,NA
"46","ran_pars","Subject","sd__ot1",2.90348970544765,NA,NA,NA
"47","ran_pars","Subject","cor__ot1.ot2",0.465435943713642,NA,NA,NA
"48","ran_pars","Subject","sd__ot2",1.25135233292775,NA,NA,NA
