"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",-1.88300376466902,0.114360219949251,-16.4655486453649,6.48717995156177e-61
"2","fixed",NA,"ot1",0.131415378490237,0.0848565910870829,1.54867614650433,0.121459590810262
"3","fixed",NA,"ot2",0.0698932525473916,0.0647464661818943,1.07949138646483,0.280368731550941
"4","fixed",NA,"ot3",-0.0244124104454048,0.0464925787035352,-0.525081875993007,0.5995262747109
"5","fixed",NA,"Group1",-0.152021183700113,0.114194349832165,-1.33124961019124,0.183106892499885
"6","fixed",NA,"SNR1",-0.0569420524020521,0.11419386125113,-0.498643725487376,0.61803039549985
"7","fixed",NA,"Condition1",0.0311750406395425,0.0399493395152697,0.780364356903238,0.435176441509983
"8","fixed",NA,"Group1:SNR1",-0.0980628627085516,0.114226557524075,-0.858494424012411,0.390619508144787
"9","fixed",NA,"Group1:Condition1",-0.0777804580921283,0.0399506101176098,-1.9469154003694,0.0515448780011311
"10","fixed",NA,"SNR1:Condition1",-0.0216373330540688,0.0399480298788721,-0.541637049929025,0.588068563226784
"11","fixed",NA,"ot1:Group1",0.0286830989987144,0.0773862614068096,0.370648464950788,0.71089937933685
"12","fixed",NA,"ot1:SNR1",-0.119005041134986,0.0773166220092452,-1.5391909015471,0.123757698176807
"13","fixed",NA,"ot1:Condition1",-0.0699456224757557,0.0714383680400445,-0.979104427981166,0.327528383994785
"14","fixed",NA,"ot2:Group1",-0.0396830012395014,0.0543047259643618,-0.730746735846598,0.464933863144294
"15","fixed",NA,"ot2:SNR1",-0.0212571647905022,0.0540505207258666,-0.393283256202365,0.694110283574564
"16","fixed",NA,"ot2:Condition1",-0.0121482270202546,0.0492514082961074,-0.246657454893828,0.805173335384542
"17","fixed",NA,"ot3:Group1",0.00117017739614038,0.0451582063804536,0.0259128404321851,0.9793268583025
"18","fixed",NA,"ot3:SNR1",-0.00150151890111756,0.0450418759790405,-0.0333360649058282,0.97340659409688
"19","fixed",NA,"ot3:Condition1",0.0154932724660328,0.0450411835241659,0.343980136705783,0.730861224230353
"20","fixed",NA,"Group1:SNR1:Condition1",-0.0445973012850747,0.0399328568660978,-1.11680718047841,0.264076778025619
"21","fixed",NA,"ot1:Group1:SNR1",-0.060285473634422,0.0775634301385351,-0.777240943660522,0.437016630163177
"22","fixed",NA,"ot1:Group1:Condition1",0.01156483096091,0.0716063650749254,0.161505628009593,0.87169517903777
"23","fixed",NA,"ot1:SNR1:Condition1",0.0913959272471996,0.0714350280117262,1.27942733125543,0.200746614386615
"24","fixed",NA,"ot2:Group1:SNR1",0.016259314715633,0.0543592510544154,0.299108512355273,0.764857251523191
"25","fixed",NA,"ot2:Group1:Condition1",0.0483658219822416,0.0495038422185392,0.97701147657845,0.328563470687884
"26","fixed",NA,"ot2:SNR1:Condition1",-0.00670629935583047,0.0492570599471759,-0.136148997991809,0.891703493324944
"27","fixed",NA,"ot3:Group1:SNR1",-0.0582538673948553,0.0450708215921833,-1.29249623896269,0.196185347574672
"28","fixed",NA,"ot3:Group1:Condition1",-0.0419115248715965,0.04520705122945,-0.927101497040209,0.353873838957954
"29","fixed",NA,"ot3:SNR1:Condition1",0.00719236442840361,0.0450443744483416,0.159672867399947,0.873138775319071
"30","fixed",NA,"ot1:Group1:SNR1:Condition1",-0.067622043327882,0.0714136266905991,-0.946906724410675,0.343686311104569
"31","fixed",NA,"ot2:Group1:SNR1:Condition1",0.00983132978844465,0.0492729611361258,0.199527886324586,0.841849831747623
"32","fixed",NA,"ot3:Group1:SNR1:Condition1",-0.00957779797043987,0.0450626749338014,-0.212543928750568,0.831682710367908
"33","ran_pars","Subject:Condition","sd__(Intercept)",0.475794769462271,NA,NA,NA
"34","ran_pars","Subject:Condition","cor__(Intercept).ot1",0.162567430658203,NA,NA,NA
"35","ran_pars","Subject:Condition","cor__(Intercept).ot2",-0.904628896344844,NA,NA,NA
"36","ran_pars","Subject:Condition","cor__(Intercept).ot3",-0.2820681933468,NA,NA,NA
"37","ran_pars","Subject:Condition","sd__ot1",0.669284785563047,NA,NA,NA
"38","ran_pars","Subject:Condition","cor__ot1.ot2",0.27346739069383,NA,NA,NA
"39","ran_pars","Subject:Condition","cor__ot1.ot3",-0.992487054821992,NA,NA,NA
"40","ran_pars","Subject:Condition","sd__ot2",0.261930001720234,NA,NA,NA
"41","ran_pars","Subject:Condition","cor__ot2.ot3",-0.153726971916815,NA,NA,NA
"42","ran_pars","Subject:Condition","sd__ot3",0.100415043150494,NA,NA,NA
"43","ran_pars","Subject","sd__(Intercept)",0.95391651062198,NA,NA,NA
"44","ran_pars","Subject","cor__(Intercept).ot1",-1,NA,NA,NA
"45","ran_pars","Subject","cor__(Intercept).ot2",-0.999999999982817,NA,NA,NA
"46","ran_pars","Subject","sd__ot1",0.254717929148012,NA,NA,NA
"47","ran_pars","Subject","cor__ot1.ot2",0.999999999982817,NA,NA,NA
"48","ran_pars","Subject","sd__ot2",0.194612235829591,NA,NA,NA
