"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",0.604926419762261,0.126183519488611,4.79402082152938,1.6347129639684e-06
"2","fixed",NA,"ot1",12.9064460816087,0.534539833683775,24.144965946998,8.43349613651881e-129
"3","fixed",NA,"ot2",-0.847965110027671,0.357041237157689,-2.37497807474033,0.0175499926288148
"4","fixed",NA,"ot3",1.24513256970973,0.21906047102155,5.68396737167267,1.31605396268561e-08
"5","fixed",NA,"Group1",-0.456409646325976,0.126143045859233,-3.61819110373551,0.000296669308709613
"6","fixed",NA,"SNR1",0.355751215752754,0.126151225590336,2.82003772922526,0.00480180033244951
"7","fixed",NA,"Condition1",0.356723894130612,0.0351817267744737,10.1394651950238,3.69114795400697e-24
"8","fixed",NA,"Group1:SNR1",-0.288777493561374,0.1261569247198,-2.28903402807861,0.0220773753569161
"9","fixed",NA,"Group1:Condition1",-0.107639710665602,0.0351440761719493,-3.06281235389297,0.00219267507029671
"10","fixed",NA,"SNR1:Condition1",0.120648614777103,0.0351778428887597,3.42967632093365,0.000604301659984052
"11","fixed",NA,"ot1:Group1",-1.9424170598045,0.532442848424399,-3.6481231094614,0.000264163060003577
"12","fixed",NA,"ot1:SNR1",2.81133896446276,0.533267326909389,5.27191302110367,1.35009061301015e-07
"13","fixed",NA,"ot1:Condition1",1.22549582566971,0.285088487070865,4.29865070407099,1.71841039385412e-05
"14","fixed",NA,"ot2:Group1",-0.480873112578795,0.355237107656103,-1.35366802120323,0.175842314918764
"15","fixed",NA,"ot2:SNR1",1.13705757110156,0.355864921599594,3.19519430572294,0.00139736728265923
"16","fixed",NA,"ot2:Condition1",0.688103632726774,0.198333527067341,3.46942669200422,0.000521570383022667
"17","fixed",NA,"ot3:Group1",-0.16392702697107,0.218322205036013,-0.750849080807101,0.452743487578823
"18","fixed",NA,"ot3:SNR1",-0.101035095717659,0.218524783356097,-0.462350741943158,0.64382981708719
"19","fixed",NA,"ot3:Condition1",0.820731566151936,0.217868382323526,3.76709808646389,0.000165156124470693
"20","fixed",NA,"Group1:SNR1:Condition1",-0.127904135310153,0.0351522514713215,-3.63857590784767,0.000274149825903629
"21","fixed",NA,"ot1:Group1:SNR1",-1.11713482251894,0.532912228275762,-2.09628295851538,0.0360570975562062
"22","fixed",NA,"ot1:Group1:Condition1",-0.79631329518077,0.284373354773883,-2.80023877699073,0.00510648186881808
"23","fixed",NA,"ot1:SNR1:Condition1",1.29488403923876,0.284859853676246,4.54568807267044,5.47560782676351e-06
"24","fixed",NA,"ot2:Group1:SNR1",-0.359265726292705,0.355697963365392,-1.01003031587124,0.3124807658644
"25","fixed",NA,"ot2:Group1:Condition1",-0.486571741602299,0.197599482370453,-2.46241404969923,0.0138005245823663
"26","fixed",NA,"ot2:SNR1:Condition1",0.750291408467785,0.19807255767565,3.78796243796887,0.000151887805082058
"27","fixed",NA,"ot3:Group1:SNR1",0.133183725720531,0.218493472172689,0.609554712990544,0.542156818809535
"28","fixed",NA,"ot3:Group1:Condition1",-0.0593035446339553,0.217693253598891,-0.272417925928126,0.785300690836017
"29","fixed",NA,"ot3:SNR1:Condition1",-0.0908594988857064,0.217799025211615,-0.417171283468449,0.676553128079044
"30","fixed",NA,"ot1:Group1:SNR1:Condition1",-1.25371604395571,0.284712243591177,-4.4034497011514,1.06542994619092e-05
"31","fixed",NA,"ot2:Group1:SNR1:Condition1",-0.396664744179288,0.198021032026837,-2.00314451510146,0.0451617791220968
"32","fixed",NA,"ot3:Group1:SNR1:Condition1",-0.282080511472542,0.217782455444238,-1.29523983415995,0.195237507238929
"33","ran_pars","Subject:Condition","sd__(Intercept)",0.433894467402019,NA,NA,NA
"34","ran_pars","Subject:Condition","cor__(Intercept).ot1",0.583385121018998,NA,NA,NA
"35","ran_pars","Subject:Condition","cor__(Intercept).ot2",0.303730918404072,NA,NA,NA
"36","ran_pars","Subject:Condition","cor__(Intercept).ot3",0.282276943341197,NA,NA,NA
"37","ran_pars","Subject:Condition","sd__ot1",3.40082037432728,NA,NA,NA
"38","ran_pars","Subject:Condition","cor__ot1.ot2",0.33128393655503,NA,NA,NA
"39","ran_pars","Subject:Condition","cor__ot1.ot3",-0.168033308205199,NA,NA,NA
"40","ran_pars","Subject:Condition","sd__ot2",2.30487030634639,NA,NA,NA
"41","ran_pars","Subject:Condition","cor__ot2.ot3",0.385679214994115,NA,NA,NA
"42","ran_pars","Subject:Condition","sd__ot3",2.66480381757022,NA,NA,NA
"43","ran_pars","Subject","sd__(Intercept)",1.08504071479646,NA,NA,NA
"44","ran_pars","Subject","cor__(Intercept).ot1",-0.292138938554076,NA,NA,NA
"45","ran_pars","Subject","cor__(Intercept).ot2",-0.776703571134767,NA,NA,NA
"46","ran_pars","Subject","sd__ot1",4.06245898052916,NA,NA,NA
"47","ran_pars","Subject","cor__ot1.ot2",0.570346292157259,NA,NA,NA
"48","ran_pars","Subject","sd__ot2",2.65288754441101,NA,NA,NA
