"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",0.352168722381073,0.161629615688192,2.17886258580519,0.0293418779088057
"2","fixed",NA,"ot1",2.66382017152681,0.159123035421557,16.7406319548247,6.62807618048368e-63
"3","fixed",NA,"ot2",-0.340278486168633,0.0919629826421687,-3.70016800664969,0.000215456779488846
"4","fixed",NA,"ot3",0.0628659327961594,0.0491169733881968,1.2799227733211,0.200572297477369
"5","fixed",NA,"Group1",-0.349708229223824,0.161621950327377,-2.16374216816134,0.0304841427771895
"6","fixed",NA,"SNR1",0.145399414757872,0.161621509899268,0.899629107836533,0.368317661503318
"7","fixed",NA,"Condition1",0.301063588697864,0.0324851275430594,9.26773608319071,1.90138683465326e-20
"8","fixed",NA,"Group1:SNR1",-0.219694461002474,0.161627428571518,-1.3592647172832,0.174062720157585
"9","fixed",NA,"Group1:Condition1",-0.0307125792735952,0.0324899814858182,-0.945293837332632,0.344508883776375
"10","fixed",NA,"SNR1:Condition1",0.0124857489845492,0.0324857425431641,0.384345500736491,0.700722388196163
"11","fixed",NA,"ot1:Group1",-0.455587787400402,0.158641940935262,-2.87179912647637,0.00408142310022997
"12","fixed",NA,"ot1:SNR1",0.393605603155205,0.158326590690817,2.48603599330856,0.0129174899985451
"13","fixed",NA,"ot1:Condition1",-0.198971837537583,0.123182025356417,-1.61526681317241,0.10625292719609
"14","fixed",NA,"ot2:Group1",-0.158827039093828,0.0916064873119509,-1.73379684948478,0.0829541348652839
"15","fixed",NA,"ot2:SNR1",0.24648540111626,0.0909551517996667,2.70996635417812,0.0067290033719498
"16","fixed",NA,"ot2:Condition1",0.176658823258058,0.0629933019526118,2.80440646516599,0.00504093113942415
"17","fixed",NA,"ot3:Group1",0.0205098181636709,0.0489751654397216,0.418779966938842,0.675376946935828
"18","fixed",NA,"ot3:SNR1",0.00330218155122333,0.0489584932596293,0.0674485943370785,0.946224584550104
"19","fixed",NA,"ot3:Condition1",0.00927921358542872,0.0489542465956985,0.189548695582296,0.849662793212447
"20","fixed",NA,"Group1:SNR1:Condition1",-0.0705890425749991,0.0324817081240705,-2.17319367273944,0.0297657438031247
"21","fixed",NA,"ot1:Group1:SNR1",-0.648541325814731,0.159051409500405,-4.07755786542136,4.55112054855772e-05
"22","fixed",NA,"ot1:Group1:Condition1",-0.145732034896413,0.123123099579268,-1.18362870488481,0.236560072382
"23","fixed",NA,"ot1:SNR1:Condition1",0.383456231715642,0.123063313576671,3.1159264330774,0.00183368011892633
"24","fixed",NA,"ot2:Group1:SNR1",-0.0881562642095823,0.0919353781395848,-0.958893801206052,0.337612247871804
"25","fixed",NA,"ot2:Group1:Condition1",-0.120521556717233,0.0627491071722569,-1.92068958664831,0.0547708532091132
"26","fixed",NA,"ot2:SNR1:Condition1",0.181003441147541,0.0626808655006274,2.88769849780919,0.00388071658871428
"27","fixed",NA,"ot3:Group1:SNR1",0.115222823561456,0.0489200103860234,2.35533113448348,0.01850620618424
"28","fixed",NA,"ot3:Group1:Condition1",0.0149809437016919,0.0487832859578811,0.307091730446905,0.758773551947156
"29","fixed",NA,"ot3:SNR1:Condition1",-0.0625569562452621,0.0487429984874309,-1.28340393875017,0.199350594676666
"30","fixed",NA,"ot1:Group1:SNR1:Condition1",-0.207689425133272,0.12306336754808,-1.68766245610929,0.0914760426460905
"31","fixed",NA,"ot2:Group1:SNR1:Condition1",0.0147387439509401,0.0626896907704815,0.235106343160973,0.814126195543489
"32","fixed",NA,"ot3:Group1:SNR1:Condition1",-0.0360699460135786,0.0487147806427049,-0.740431251823365,0.459038361723222
"33","ran_pars","Subject:Condition","sd__(Intercept)",0.397386908602158,NA,NA,NA
"34","ran_pars","Subject:Condition","cor__(Intercept).ot1",0.0447180109623839,NA,NA,NA
"35","ran_pars","Subject:Condition","cor__(Intercept).ot2",-0.151381837728391,NA,NA,NA
"36","ran_pars","Subject:Condition","cor__(Intercept).ot3",0.647391189783578,NA,NA,NA
"37","ran_pars","Subject:Condition","sd__ot1",1.44174262138378,NA,NA,NA
"38","ran_pars","Subject:Condition","cor__ot1.ot2",0.202345313066695,NA,NA,NA
"39","ran_pars","Subject:Condition","cor__ot1.ot3",-0.680074680476735,NA,NA,NA
"40","ran_pars","Subject:Condition","sd__ot2",0.598760876868033,NA,NA,NA
"41","ran_pars","Subject:Condition","cor__ot2.ot3",-0.381034863866867,NA,NA,NA
"42","ran_pars","Subject:Condition","sd__ot3",0.367204404724778,NA,NA,NA
"43","ran_pars","Subject","sd__(Intercept)",1.41403352427363,NA,NA,NA
"44","ran_pars","Subject","cor__(Intercept).ot1",0.391217577063682,NA,NA,NA
"45","ran_pars","Subject","cor__(Intercept).ot2",-0.875324071786913,NA,NA,NA
"46","ran_pars","Subject","sd__ot1",0.875452398540407,NA,NA,NA
"47","ran_pars","Subject","cor__ot1.ot2",0.102555826307477,NA,NA,NA
"48","ran_pars","Subject","sd__ot2",0.582878959487839,NA,NA,NA
