"","term","estimate","std.error","statistic","p.value","group"
"1","(Intercept)",-1.59435592827777,0.121723986598046,-13.0981244768348,3.3749468496522e-39,"fixed"
"2","ot1",1.9917153698464,0.162015311442603,12.2933774105172,9.83110391606522e-35,"fixed"
"3","ot2",1.00345599918536,0.104596152561005,9.59362246713711,8.50455092325166e-22,"fixed"
"4","ot3",0.130872910125671,0.0574596573442611,2.27764863513831,0.022747520338233,"fixed"
"5","Group1",-0.178500236695185,0.121620696509417,-1.46767977670119,0.142191226571897,"fixed"
"6","SNR1",0.0330577973941933,0.121619836887596,0.27181254505995,0.785766158708286,"fixed"
"7","Condition1",0.129996445487351,0.0287966341447236,4.51429305362655,6.35283213695283e-06,"fixed"
"8","Group1:SNR1",-0.158381356513199,0.12168759999391,-1.30154063783924,0.19307346393305,"fixed"
"9","Group1:Condition1",-0.0512794469207788,0.0287796287557029,-1.78179667834032,0.0747823941455408,"fixed"
"10","SNR1:Condition1",0.0251098458320844,0.0287804024555313,0.872463332327674,0.382955663359408,"fixed"
"11","ot1:Group1",-0.171255948043617,0.158475219366765,-1.08064812106222,0.279853668340209,"fixed"
"12","ot1:SNR1",0.716466862390538,0.158340561877613,4.52484729051498,6.04391302222225e-06,"fixed"
"13","ot1:Condition1",0.718783284101004,0.129972721452985,5.5302626279239,3.1975170828743e-08,"fixed"
"14","ot2:Group1",-0.0909034444974677,0.0987089058199511,-0.920924446911398,0.357089874043074,"fixed"
"15","ot2:SNR1",0.253400567308075,0.0984318711423671,2.57437519339208,0.0100421309558937,"fixed"
"16","ot2:Condition1",0.322106380312656,0.0888566793371586,3.62501032804133,0.00028894990395763,"fixed"
"17","ot3:Group1",-0.0203260492842096,0.0565104730950597,-0.359686411579282,0.719081654870152,"fixed"
"18","ot3:SNR1",-0.238198766640417,0.0564965872093096,-4.21616204458393,2.48495229962508e-05,"fixed"
"19","ot3:Condition1",-0.0679976705716838,0.0564615948668514,-1.20431721300181,0.228466996182598,"fixed"
"20","Group1:SNR1:Condition1",-0.0163514072394821,0.0287788424263646,-0.568174598450924,0.569916417817316,"fixed"
"21","ot1:Group1:SNR1",0.031464706482439,0.159824216734248,0.196870706613616,0.843928717772839,"fixed"
"22","ot1:Group1:Condition1",0.0140636141953103,0.129875670735791,0.108285209351644,0.913769454851314,"fixed"
"23","ot1:SNR1:Condition1",0.0988359419382102,0.129881895728185,0.760967811441962,0.446676293400871,"fixed"
"24","ot2:Group1:SNR1",0.182276435936628,0.100357610504473,1.8162691899535,0.0693290890189625,"fixed"
"25","ot2:Group1:Condition1",-0.0964410860307114,0.0888512954315628,-1.08542127115068,0.277735115532089,"fixed"
"26","ot2:SNR1:Condition1",-0.0963581009918482,0.0888099291239255,-1.0849924320668,0.277925007144052,"fixed"
"27","ot3:Group1:SNR1",0.0257528580471836,0.056471302379509,0.456034427435627,0.648365221752318,"fixed"
"28","ot3:Group1:Condition1",0.0327148211536,0.0565241718398651,0.578775771298024,0.562740481489442,"fixed"
"29","ot3:SNR1:Condition1",-0.0483688083424969,0.0564253195708877,-0.857218155082501,0.391324330733896,"fixed"
"30","ot1:Group1:SNR1:Condition1",0.100200553008438,0.129868817975512,0.771552052066356,0.440379781962609,"fixed"
"31","ot2:Group1:SNR1:Condition1",-0.0792460537008388,0.0888085423913848,-0.892324674709742,0.372218932339664,"fixed"
"32","ot3:Group1:SNR1:Condition1",-0.0549399803615795,0.0564291672175168,-0.973609625493906,0.330250405241811,"fixed"
"33","sd_(Intercept).Subject:Condition",0.34465699141603,NA,NA,NA,"Subject:Condition"
"34","sd_ot1.Subject:Condition",1.51408536702632,NA,NA,NA,"Subject:Condition"
"35","sd_ot2.Subject:Condition",0.958314776254119,NA,NA,NA,"Subject:Condition"
"36","sd_ot3.Subject:Condition",0.467672245962996,NA,NA,NA,"Subject:Condition"
"37","cor_(Intercept).ot1.Subject:Condition",-0.289939561147465,NA,NA,NA,"Subject:Condition"
"38","cor_(Intercept).ot2.Subject:Condition",-0.437652765284673,NA,NA,NA,"Subject:Condition"
"39","cor_(Intercept).ot3.Subject:Condition",0.319509508387582,NA,NA,NA,"Subject:Condition"
"40","cor_ot1.ot2.Subject:Condition",-0.0918428919388041,NA,NA,NA,"Subject:Condition"
"41","cor_ot1.ot3.Subject:Condition",-0.849156852010193,NA,NA,NA,"Subject:Condition"
"42","cor_ot2.ot3.Subject:Condition",0.110724521910521,NA,NA,NA,"Subject:Condition"
"43","sd_(Intercept).Subject",1.05397488379716,NA,NA,NA,"Subject"
"44","sd_ot1.Subject",0.796143208362029,NA,NA,NA,"Subject"
"45","sd_ot2.Subject",0.364942049621906,NA,NA,NA,"Subject"
"46","cor_(Intercept).ot1.Subject",0.435527317849596,NA,NA,NA,"Subject"
"47","cor_(Intercept).ot2.Subject",0.0120551225661812,NA,NA,NA,"Subject"
"48","cor_ot1.ot2.Subject",0.083701682121168,NA,NA,NA,"Subject"
