"","term","estimate","std.error","statistic","p.value","group"
"1","(Intercept)",1.53223214821314,0.132111929156237,11.5979848148391,4.21895906018135e-31,"fixed"
"2","ot1",5.91951667748048,0.435626309090141,13.588519687537,4.68459437559282e-42,"fixed"
"3","ot2",0.400240979821945,0.223411494993213,1.79149680652781,0.0732136066094629,"fixed"
"4","ot3",-0.0836239024834017,0.103954057368356,-0.804431347850947,0.421147902996894,"fixed"
"5","Group1",-0.580009886255347,0.13203511998204,-4.39284552726762,1.11876621286242e-05,"fixed"
"6","SNR1",0.528081430426218,0.1320615152954,3.99875337826457,6.3676988224483e-05,"fixed"
"7","Condition1",0.403013089838651,0.0470848404994357,8.55929606140391,1.13558753404516e-17,"fixed"
"8","Group1:SNR1",-0.360718224450298,0.132048269152554,-2.73171490065928,0.00630056359742545,"fixed"
"9","Group1:Condition1",-0.138235265767879,0.0470248565575338,-2.93962121072611,0.00328613709972517,"fixed"
"10","SNR1:Condition1",0.197895759022555,0.0470564704934738,4.20549516245595,2.60511161385073e-05,"fixed"
"11","ot1:Group1",-1.06858199206792,0.432929892266126,-2.46825643402571,0.0135773015962883,"fixed"
"12","ot1:SNR1",2.01401390175772,0.433702313430501,4.64377025298127,3.4210798103192e-06,"fixed"
"13","ot1:Condition1",1.08961414294254,0.233920678903226,4.65804967757178,3.19219190551797e-06,"fixed"
"14","ot2:Group1",0.0960706862092199,0.220101178066015,0.436484198100954,0.662485461671634,"fixed"
"15","ot2:SNR1",-0.353398772808956,0.220805701977297,-1.60049658883036,0.109488463061949,"fixed"
"16","ot2:Condition1",0.291296297141416,0.1440820792044,2.0217385725547,0.0432033667380785,"fixed"
"17","ot3:Group1",0.0255917848501157,0.10081893597424,0.253839069048045,0.799619888990128,"fixed"
"18","ot3:SNR1",-0.181441404010841,0.10159563791817,-1.78591726700888,0.0741126547636028,"fixed"
"19","ot3:Condition1",-0.0762347373811663,0.100350302398581,-0.759686174919234,0.44744219455811,"fixed"
"20","Group1:SNR1:Condition1",-0.198869581651855,0.0470842161352522,-4.2236995319321,2.40324405953419e-05,"fixed"
"21","ot1:Group1:SNR1",-0.388963577048002,0.433477610802086,-0.897309497319325,0.369553790044534,"fixed"
"22","ot1:Group1:Condition1",-0.455609637170411,0.23261115703608,-1.95867491042032,0.050150870521928,"fixed"
"23","ot1:SNR1:Condition1",0.848414799468184,0.233235020716405,3.63759609025348,0.000275194537323996,"fixed"
"24","ot2:Group1:SNR1",0.0965846144775228,0.220697215652167,0.43763404169877,0.66165159003646,"fixed"
"25","ot2:Group1:Condition1",0.210261555690068,0.142756669199579,1.47286678001793,0.14078696115945,"fixed"
"26","ot2:SNR1:Condition1",-0.0387733141912288,0.143269567662383,-0.270631892200572,0.786674164432452,"fixed"
"27","ot3:Group1:SNR1",0.0422125266655843,0.10115144856115,0.417320041047808,0.676444331523855,"fixed"
"28","ot3:Group1:Condition1",0.0382666406439736,0.0998266585448082,0.383330877761447,0.701474447439838,"fixed"
"29","ot3:SNR1:Condition1",0.0294739600434609,0.0999358885898623,0.29492868337242,0.768048359843815,"fixed"
"30","ot1:Group1:SNR1:Condition1",-0.759595837669998,0.23420561305623,-3.24328622084574,0.00118159445332848,"fixed"
"31","ot2:Group1:SNR1:Condition1",-0.189217220042348,0.144360379237508,-1.31072820009041,0.189949607701333,"fixed"
"32","ot3:Group1:SNR1:Condition1",0.0217236257625665,0.100520498014559,0.216111402068662,0.828900912152882,"fixed"
"33","sd_(Intercept).Subject:Condition",0.578288696791347,NA,NA,NA,"Subject:Condition"
"34","sd_ot1.Subject:Condition",2.70039301964339,NA,NA,NA,"Subject:Condition"
"35","sd_ot2.Subject:Condition",1.55272335430935,NA,NA,NA,"Subject:Condition"
"36","sd_ot3.Subject:Condition",1.03810027212504,NA,NA,NA,"Subject:Condition"
"37","cor_(Intercept).ot1.Subject:Condition",0.576916025377852,NA,NA,NA,"Subject:Condition"
"38","cor_(Intercept).ot2.Subject:Condition",-0.160133979376252,NA,NA,NA,"Subject:Condition"
"39","cor_(Intercept).ot3.Subject:Condition",-0.108597073749769,NA,NA,NA,"Subject:Condition"
"40","cor_ot1.ot2.Subject:Condition",0.265223892493793,NA,NA,NA,"Subject:Condition"
"41","cor_ot1.ot3.Subject:Condition",-0.573236378220441,NA,NA,NA,"Subject:Condition"
"42","cor_ot2.ot3.Subject:Condition",-0.174703045984871,NA,NA,NA,"Subject:Condition"
"43","sd_(Intercept).Subject",1.10212042111592,NA,NA,NA,"Subject"
"44","sd_ot1.Subject",3.24403322225559,NA,NA,NA,"Subject"
"45","sd_ot2.Subject",1.47361028896266,NA,NA,NA,"Subject"
"46","cor_(Intercept).ot1.Subject",-0.366656590878157,NA,NA,NA,"Subject"
"47","cor_(Intercept).ot2.Subject",0.425324309139858,NA,NA,NA,"Subject"
"48","cor_ot1.ot2.Subject",-0.567266109457966,NA,NA,NA,"Subject"
