"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",0.691684358861786,0.159722873689075,4.33052788799839,1.48752304458577e-05
"2","fixed",NA,"ot1",1.2521677055529,0.140160325729497,8.93382416911282,4.11531190164163e-19
"3","fixed",NA,"ot2",-0.0601353990130131,0.0591130385056532,-1.01729500856672,0.309013110395318
"4","fixed",NA,"ot3",0.0124116003887058,0.041196879100332,0.301275258217454,0.763204606043959
"5","fixed",NA,"Group1",-0.407676739414989,0.159713671398157,-2.55254754239964,0.0106938313842488
"6","fixed",NA,"SNR1",0.209549399189515,0.159712956692281,1.31203756745456,0.189507459317282
"7","fixed",NA,"Condition1",0.267044047118299,0.0349774676515831,7.63474502437893,2.26267777351766e-14
"8","fixed",NA,"Group1:SNR1",-0.281745546998458,0.159720710010591,-1.76398882136059,0.0777338612692243
"9","fixed",NA,"Group1:Condition1",-0.0489710868581855,0.0349761608489022,-1.40012756316342,0.161475122460094
"10","fixed",NA,"SNR1:Condition1",0.0640256375875615,0.0349695689772542,1.83089581770958,0.0671160947117136
"11","fixed",NA,"ot1:Group1",-0.424021779371876,0.140109757305001,-3.02635439192742,0.00247522004789222
"12","fixed",NA,"ot1:SNR1",0.453715997157452,0.139660386186863,3.24870931224827,0.00115929881910524
"13","fixed",NA,"ot1:Condition1",0.0548062557943716,0.0947909310118783,0.578180372418789,0.563142348720844
"14","fixed",NA,"ot2:Group1",-0.0843189267326387,0.059464907075818,-1.41796112831946,0.156202113891519
"15","fixed",NA,"ot2:SNR1",0.151965661686158,0.0585779246962759,2.59424796071377,0.0094798090224272
"16","fixed",NA,"ot2:Condition1",0.00422572717670501,0.0516508602516796,0.0818132971283396,0.934795181944323
"17","fixed",NA,"ot3:Group1",-0.0200537035156051,0.0410706572648703,-0.488273255192291,0.625356302642802
"18","fixed",NA,"ot3:SNR1",0.00281690571494512,0.0410074890674871,0.068692470058561,0.94523441206981
"19","fixed",NA,"ot3:Condition1",-0.00419772054741722,0.0411037901251667,-0.10212490222032,0.918657535235947
"20","fixed",NA,"Group1:SNR1:Condition1",-0.102779978325623,0.0349795382313564,-2.938288597346,0.00330029649653504
"21","fixed",NA,"ot1:Group1:SNR1",-0.381428506474393,0.140295184758518,-2.71875693475099,0.00655277413695264
"22","fixed",NA,"ot1:Group1:Condition1",-0.225596267617484,0.0947061728591219,-2.38206508411088,0.0172158544344181
"23","fixed",NA,"ot1:SNR1:Condition1",0.397186840761125,0.0946481966815871,4.19645439307556,2.71126027198084e-05
"24","fixed",NA,"ot2:Group1:SNR1",0.0890517517706079,0.0594503639897016,1.49791768787209,0.134154637532273
"25","fixed",NA,"ot2:Group1:Condition1",-0.0251349950556877,0.0513537584569703,-0.489448013366899,0.62452455104137
"26","fixed",NA,"ot2:SNR1:Condition1",-0.0224263028043366,0.0512729239199888,-0.437390753047998,0.661827989075877
"27","fixed",NA,"ot3:Group1:SNR1",0.0136870985659203,0.0409199361388837,0.334484846688562,0.738013723682
"28","fixed",NA,"ot3:Group1:Condition1",-0.0374086808539746,0.0409334191578316,-0.91389093859308,0.360774155496904
"29","fixed",NA,"ot3:SNR1:Condition1",0.0859817791873162,0.0408996011662101,2.10226449001051,0.0355301133606244
"30","fixed",NA,"ot1:Group1:SNR1:Condition1",-0.114143370816482,0.0946903740534695,-1.20543795456999,0.228034276759364
"31","fixed",NA,"ot2:Group1:SNR1:Condition1",-0.0475995562220757,0.0514226637860548,-0.925653257095253,0.354626206817784
"32","fixed",NA,"ot3:Group1:SNR1:Condition1",0.00844684410284832,0.040908536788823,0.206481208224396,0.8364150421392
"33","ran_pars","Subject:Condition","sd__(Intercept)",0.425509521925214,NA,NA,NA
"34","ran_pars","Subject:Condition","cor__(Intercept).ot1",0.342986142691553,NA,NA,NA
"35","ran_pars","Subject:Condition","cor__(Intercept).ot2",0.0391150920762906,NA,NA,NA
"36","ran_pars","Subject:Condition","cor__(Intercept).ot3",-0.221854383897262,NA,NA,NA
"37","ran_pars","Subject:Condition","sd__ot1",1.0479969300439,NA,NA,NA
"38","ran_pars","Subject:Condition","cor__ot1.ot2",-0.0606324870249134,NA,NA,NA
"39","ran_pars","Subject:Condition","cor__ot1.ot3",-0.80739738423479,NA,NA,NA
"40","ran_pars","Subject:Condition","sd__ot2",0.376759829139454,NA,NA,NA
"41","ran_pars","Subject:Condition","cor__ot2.ot3",0.637504042490646,NA,NA,NA
"42","ran_pars","Subject:Condition","sd__ot3",0.106032468274343,NA,NA,NA
"43","ran_pars","Subject","sd__(Intercept)",1.39204549343382,NA,NA,NA
"44","ran_pars","Subject","cor__(Intercept).ot1",-0.356111343461076,NA,NA,NA
"45","ran_pars","Subject","cor__(Intercept).ot2",-0.791116530474888,NA,NA,NA
"46","ran_pars","Subject","sd__ot1",0.903413374058385,NA,NA,NA
"47","ran_pars","Subject","cor__ot1.ot2",0.853292396067635,NA,NA,NA
"48","ran_pars","Subject","sd__ot2",0.246836049917593,NA,NA,NA
