"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",-0.570164702678116,0.146622205685432,-3.88866543108324,0.000100796954458752
"2","fixed",NA,"ot1",5.64974752174379,0.222636017018914,25.3766106553362,4.57100406162045e-142
"3","fixed",NA,"ot2",-0.487343371639713,0.109344276077371,-4.45696280704142,8.31290190038294e-06
"4","fixed",NA,"ot3",-0.355510689501438,0.0793637749255233,-4.47950831264083,7.48151767189791e-06
"5","fixed",NA,"Group1",-0.268268482807173,0.14659299796475,-1.83002248764761,0.0672465762737217
"6","fixed",NA,"SNR1",0.0989210094954665,0.146591931199556,0.674805282159802,0.499799484009292
"7","fixed",NA,"Condition1",0.265703658453547,0.0279879390599189,9.49350568059717,2.23392301717405e-21
"8","fixed",NA,"Group1:SNR1",-0.164559356143122,0.146611877970045,-1.12241489858512,0.261686072738042
"9","fixed",NA,"Group1:Condition1",-0.0262023711667075,0.0279968796867815,-0.935903267072963,0.349322994923962
"10","fixed",NA,"SNR1:Condition1",0.00189897801966795,0.0279935444488768,0.0678362835808791,0.945915960153663
"11","fixed",NA,"ot1:Group1",-0.382836614409512,0.22032130242264,-1.73762868229202,0.0822762625237921
"12","fixed",NA,"ot1:SNR1",0.158445488412915,0.220056978463175,0.72002028528911,0.471512505946068
"13","fixed",NA,"ot1:Condition1",0.429491071657692,0.141775199530506,3.0293808302155,0.00245055561223585
"14","fixed",NA,"ot2:Group1",0.057329235984496,0.106212843348913,0.539758038452725,0.589363908725808
"15","fixed",NA,"ot2:SNR1",-0.219117044308662,0.10561937430075,-2.07459138779528,0.0380244209603569
"16","fixed",NA,"ot2:Condition1",-0.665258612834174,0.091925509677368,-7.23693145862383,4.58949937974845e-13
"17","fixed",NA,"ot3:Group1",-0.125098265910874,0.0790271620425274,-1.58297808851537,0.113426458665223
"18","fixed",NA,"ot3:SNR1",0.341873315585619,0.0790234923378624,4.32622382878183,1.5168728993194e-05
"19","fixed",NA,"ot3:Condition1",0.190545902342718,0.07885147002151,2.41651680419831,0.0156698029251112
"20","fixed",NA,"Group1:SNR1:Condition1",-0.0267869642269402,0.0279866520008255,-0.957133573038679,0.338499839930934
"21","fixed",NA,"ot1:Group1:SNR1",-0.0328137429270226,0.221597444072017,-0.148078165181176,0.88228108112224
"22","fixed",NA,"ot1:Group1:Condition1",0.0738200834222859,0.141769846173376,0.520703699798112,0.602573196638733
"23","fixed",NA,"ot1:SNR1:Condition1",-0.206365995539241,0.141786419277151,-1.45547081724278,0.145538963566813
"24","fixed",NA,"ot2:Group1:SNR1",-0.298446290833015,0.107488058868678,-2.77655298620322,0.00549386794851358
"25","fixed",NA,"ot2:Group1:Condition1",0.0465120446665,0.0919222194743227,0.505993490284387,0.61286121955097
"26","fixed",NA,"ot2:SNR1:Condition1",0.15865514341535,0.0919248013259853,1.72592315813361,0.0843612378512394
"27","fixed",NA,"ot3:Group1:SNR1",-0.121750228017117,0.079025149098461,-1.54065167109553,0.123401584979933
"28","fixed",NA,"ot3:Group1:Condition1",-0.108346489904461,0.0788468672350124,-1.37413817065834,0.169398791280579
"29","fixed",NA,"ot3:SNR1:Condition1",0.178991184148335,0.0788483457626364,2.27006898390952,0.0232033978474047
"30","fixed",NA,"ot1:Group1:SNR1:Condition1",-0.254082786518324,0.141737934521834,-1.79262374166447,0.0730331075242334
"31","fixed",NA,"ot2:Group1:SNR1:Condition1",-0.0404897161222446,0.0918672020022537,-0.440741801641584,0.659399930540024
"32","fixed",NA,"ot3:Group1:SNR1:Condition1",-0.00367344482665906,0.0788202719467565,-0.0466053305314715,0.962827783499173
"33","ran_pars","Subject:Condition","sd__(Intercept)",0.340843345281456,NA,NA,NA
"34","ran_pars","Subject:Condition","cor__(Intercept).ot1",0.199801446890266,NA,NA,NA
"35","ran_pars","Subject:Condition","cor__(Intercept).ot2",-0.202528443295933,NA,NA,NA
"36","ran_pars","Subject:Condition","cor__(Intercept).ot3",-0.525133808674074,NA,NA,NA
"37","ran_pars","Subject:Condition","sd__ot1",1.67730288099384,NA,NA,NA
"38","ran_pars","Subject:Condition","cor__ot1.ot2",-0.251441892343734,NA,NA,NA
"39","ran_pars","Subject:Condition","cor__ot1.ot3",-0.407063277011141,NA,NA,NA
"40","ran_pars","Subject:Condition","sd__ot2",1.01608590842633,NA,NA,NA
"41","ran_pars","Subject:Condition","cor__ot2.ot3",-0.207427662892796,NA,NA,NA
"42","ran_pars","Subject:Condition","sd__ot3",0.84057882036215,NA,NA,NA
"43","ran_pars","Subject","sd__(Intercept)",1.28435278826977,NA,NA,NA
"44","ran_pars","Subject","cor__(Intercept).ot1",0.730402540813674,NA,NA,NA
"45","ran_pars","Subject","cor__(Intercept).ot2",-0.407873967306998,NA,NA,NA
"46","ran_pars","Subject","sd__ot1",1.4855479983556,NA,NA,NA
"47","ran_pars","Subject","cor__ot1.ot2",-0.5790358509135,NA,NA,NA
"48","ran_pars","Subject","sd__ot2",0.444975383085779,NA,NA,NA
