"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",-0.867066774967609,0.133360378236032,-6.50168203207257,7.94268476019147e-11
"2","fixed",NA,"ot1",1.70695875891876,0.0984837470172597,17.3323904767718,2.67955709614629e-67
"3","fixed",NA,"ot2",-0.0638448225796319,0.0500494599814759,-1.27563459432453,0.202084719139906
"4","fixed",NA,"ot3",-0.0498266054575047,0.0388477310408814,-1.28261301554703,0.199627687946222
"5","fixed",NA,"Group1",-0.241525721887785,0.133261289007392,-1.81242222468963,0.06992098135944
"6","fixed",NA,"SNR1",0.177514979899794,0.133258293543444,1.33211205981654,0.182823368013857
"7","fixed",NA,"Condition1",0.333286868384187,0.0299073739539444,11.1439696744164,7.66260096913296e-29
"8","fixed",NA,"Group1:SNR1",-0.125164073369812,0.133337099276447,-0.938704036978566,0.347882720186525
"9","fixed",NA,"Group1:Condition1",-0.0491808224925624,0.0299025547437359,-1.64470303337092,0.100031066978171
"10","fixed",NA,"SNR1:Condition1",0.0189453320830422,0.0299007741294916,0.633606742119633,0.526337499724683
"11","fixed",NA,"ot1:Group1",-0.114592262498969,0.0952221988191499,-1.20341962189518,0.228813978460375
"12","fixed",NA,"ot1:SNR1",-0.100437582116885,0.0948924506056325,-1.0584359606677,0.289856732094562
"13","fixed",NA,"ot1:Condition1",0.216257185714345,0.0664607727874572,3.25390717929115,0.00113829466140904
"14","fixed",NA,"ot2:Group1",0.0323009470599644,0.045454407467286,0.710622992571441,0.477317891125827
"15","fixed",NA,"ot2:SNR1",-0.12262542720615,0.0449014925748472,-2.73098777288401,0.00631448143012923
"16","fixed",NA,"ot2:Condition1",-0.117430937173361,0.0383297475638259,-3.06370233662034,0.00218616312520047
"17","fixed",NA,"ot3:Group1",0.000902480626538092,0.0385661332889455,0.023400858462437,0.981330520240573
"18","fixed",NA,"ot3:SNR1",0.0253053680477633,0.0385701922269673,0.656086127309224,0.511768709850125
"19","fixed",NA,"ot3:Condition1",-0.015818497755296,0.0385462255516103,-0.410377346391966,0.681529161488911
"20","fixed",NA,"Group1:SNR1:Condition1",-0.014970586106194,0.0299041110183315,-0.500619667209533,0.616638818390026
"21","fixed",NA,"ot1:Group1:SNR1",0.0584127002000814,0.0962348196946736,0.606980928373001,0.543863568903087
"22","fixed",NA,"ot1:Group1:Condition1",0.0524419675987392,0.0664195678732949,0.789555988963673,0.429787119603772
"23","fixed",NA,"ot1:SNR1:Condition1",-0.123503863227771,0.0663969104716922,-1.86008448812428,0.0628735734543924
"24","fixed",NA,"ot2:Group1:SNR1",-0.0381519029474067,0.0459033140928308,-0.831136132573166,0.405896729748459
"25","fixed",NA,"ot2:Group1:Condition1",0.0352137554152903,0.0382149006733238,0.921466621523149,0.356806860104079
"26","fixed",NA,"ot2:SNR1:Condition1",-0.00306697352431766,0.0382121808732116,-0.0802616719127838,0.936029141214412
"27","fixed",NA,"ot3:Group1:SNR1",-0.00240346459487514,0.0385375053131902,-0.0623668962311505,0.950270656601965
"28","fixed",NA,"ot3:Group1:Condition1",-0.0798662517260926,0.0385216605954088,-2.07328164185143,0.0381460761843299
"29","fixed",NA,"ot3:SNR1:Condition1",-0.00534884147025622,0.0385153770066557,-0.138875480027935,0.889548547288223
"30","fixed",NA,"ot1:Group1:SNR1:Condition1",-0.0356715541964217,0.0664274117809434,-0.537000512891503,0.591267259773421
"31","fixed",NA,"ot2:Group1:SNR1:Condition1",-0.0158679847617757,0.0382574314743916,-0.414768690689475,0.678311241672212
"32","fixed",NA,"ot3:Group1:SNR1:Condition1",-0.0103858065010514,0.0385374779662329,-0.269498863162545,0.787545816931034
"33","ran_pars","Subject:Condition","sd__(Intercept)",0.35449486703773,NA,NA,NA
"34","ran_pars","Subject:Condition","cor__(Intercept).ot1",0.0854460186030757,NA,NA,NA
"35","ran_pars","Subject:Condition","cor__(Intercept).ot2",-0.938441628490154,NA,NA,NA
"36","ran_pars","Subject:Condition","cor__(Intercept).ot3",0.186174666783973,NA,NA,NA
"37","ran_pars","Subject:Condition","sd__ot1",0.665982408503524,NA,NA,NA
"38","ran_pars","Subject:Condition","cor__ot1.ot2",-0.424360618482629,NA,NA,NA
"39","ran_pars","Subject:Condition","cor__ot1.ot3",-0.963015520585422,NA,NA,NA
"40","ran_pars","Subject:Condition","sd__ot2",0.0756194764289454,NA,NA,NA
"41","ran_pars","Subject:Condition","cor__ot2.ot3",0.164684388664776,NA,NA,NA
"42","ran_pars","Subject:Condition","sd__ot3",0.110980178297341,NA,NA,NA
"43","ran_pars","Subject","sd__(Intercept)",1.15768785580989,NA,NA,NA
"44","ran_pars","Subject","cor__(Intercept).ot1",0.710536432187814,NA,NA,NA
"45","ran_pars","Subject","cor__(Intercept).ot2",-0.0550297761883577,NA,NA,NA
"46","ran_pars","Subject","sd__ot1",0.595093914851123,NA,NA,NA
"47","ran_pars","Subject","cor__ot1.ot2",-0.0975419085418787,NA,NA,NA
"48","ran_pars","Subject","sd__ot2",0.199422975051814,NA,NA,NA
