"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",-0.976704960085322,0.133081292232366,-7.33916047628957,2.14937775867661e-13
"2","fixed",NA,"ot1",2.11708599074144,0.11091124869166,19.0881088772795,3.17040508705151e-81
"3","fixed",NA,"ot2",-0.0237465081666341,0.0608802887212959,-0.390052489326115,0.696497733811353
"4","fixed",NA,"ot3",-0.0922973931953522,0.0412529427291069,-2.23735295204116,0.0252632809145721
"5","fixed",NA,"Group1",-0.232395607884958,0.132976332751333,-1.74764638997482,0.0805252772061902
"6","fixed",NA,"SNR1",0.160961332518714,0.132974140047322,1.21047094165401,0.226098234495459
"7","fixed",NA,"Condition1",0.305633198240292,0.028847441106629,10.5948114118884,3.14975215456367e-26
"8","fixed",NA,"Group1:SNR1",-0.136155186933386,0.133054791445274,-1.02330164479185,0.306165246317764
"9","fixed",NA,"Group1:Condition1",-0.0441100161960821,0.0288424299998236,-1.5293446563397,0.126179024586698
"10","fixed",NA,"SNR1:Condition1",0.0235853842175938,0.0288406517320022,0.817782636701752,0.413481314330526
"11","fixed",NA,"ot1:Group1",-0.159702116600265,0.107107785683559,-1.49104115616853,0.135950689883391
"12","fixed",NA,"ot1:SNR1",0.0284151821686306,0.106841529050363,0.265956341332745,0.79027283296147
"13","fixed",NA,"ot1:Condition1",0.37218261194978,0.0746418828030757,4.98624362051119,6.15645074506078e-07
"14","fixed",NA,"ot2:Group1",0.0348660016484039,0.0558942479491778,0.623785146552219,0.532768695647535
"15","fixed",NA,"ot2:SNR1",-0.233772615737723,0.0554201504588581,-4.2181880381445,2.46273403801879e-05
"16","fixed",NA,"ot2:Condition1",-0.181325022220616,0.0456804533194631,-3.96942256576422,7.20470149496564e-05
"17","fixed",NA,"ot3:Group1",0.0145122539717472,0.0408776679011154,0.355016680669087,0.722577094793976
"18","fixed",NA,"ot3:SNR1",0.0573126053042957,0.0408682118212007,1.40237614395852,0.160802953316762
"19","fixed",NA,"ot3:Condition1",-0.0015424920893322,0.0408414093718571,-0.0377678467284994,0.969872780666497
"20","fixed",NA,"Group1:SNR1:Condition1",-0.0100310154818679,0.0288438466696376,-0.34776968539453,0.728013157778628
"21","fixed",NA,"ot1:Group1:SNR1",0.0946329632598722,0.108504799356564,0.872154631141179,0.38312402612015
"22","fixed",NA,"ot1:Group1:Condition1",0.00457298495571375,0.0745846042933665,0.0613127199512469,0.951110160805672
"23","fixed",NA,"ot1:SNR1:Condition1",-0.131692709355304,0.0745668959032431,-1.76610153554181,0.0773788159143793
"24","fixed",NA,"ot2:Group1:SNR1",-0.0349915006192,0.0567847834587818,-0.616212627536023,0.537754195360282
"25","fixed",NA,"ot2:Group1:Condition1",0.08531171892502,0.045602599664313,1.87076437643931,0.0613777473201923
"26","fixed",NA,"ot2:SNR1:Condition1",-0.0218247826651362,0.0455613680020419,-0.479019476854998,0.631924772765114
"27","fixed",NA,"ot3:Group1:SNR1",-0.0266257770654289,0.0408366034646078,-0.652007630568612,0.514396249897878
"28","fixed",NA,"ot3:Group1:Condition1",-0.0763959221993282,0.0407959178374535,-1.87263643641304,0.0611186062720306
"29","fixed",NA,"ot3:SNR1:Condition1",0.00891938028744028,0.040795973021914,0.218633841204109,0.826935289020548
"30","fixed",NA,"ot1:Group1:SNR1:Condition1",-0.0614771760095292,0.0745903597783261,-0.824197338533187,0.409827439047783
"31","fixed",NA,"ot2:Group1:SNR1:Condition1",0.00193661234336058,0.0456170031701963,0.0424537389300895,0.966136989461307
"32","fixed",NA,"ot3:Group1:SNR1:Condition1",-0.0184220046559374,0.0408317603164528,-0.451168514733723,0.651868100116513
"33","ran_pars","Subject:Condition","sd__(Intercept)",0.34236624442291,NA,NA,NA
"34","ran_pars","Subject:Condition","cor__(Intercept).ot1",0.0858114393591347,NA,NA,NA
"35","ran_pars","Subject:Condition","cor__(Intercept).ot2",-0.292707954013105,NA,NA,NA
"36","ran_pars","Subject:Condition","cor__(Intercept).ot3",0.147097970999659,NA,NA,NA
"37","ran_pars","Subject:Condition","sd__ot1",0.779831519545293,NA,NA,NA
"38","ran_pars","Subject:Condition","cor__ot1.ot2",-0.0469950411543571,NA,NA,NA
"39","ran_pars","Subject:Condition","cor__ot1.ot3",-0.929625481865948,NA,NA,NA
"40","ran_pars","Subject:Condition","sd__ot2",0.297320903179272,NA,NA,NA
"41","ran_pars","Subject:Condition","cor__ot2.ot3",-0.299258836152339,NA,NA,NA
"42","ran_pars","Subject:Condition","sd__ot3",0.178431611707676,NA,NA,NA
"43","ran_pars","Subject","sd__(Intercept)",1.15717799660083,NA,NA,NA
"44","ran_pars","Subject","cor__(Intercept).ot1",0.654429236798697,NA,NA,NA
"45","ran_pars","Subject","cor__(Intercept).ot2",0.124309029362289,NA,NA,NA
"46","ran_pars","Subject","sd__ot1",0.670807805179992,NA,NA,NA
"47","ran_pars","Subject","cor__ot1.ot2",-0.090526527616106,NA,NA,NA
"48","ran_pars","Subject","sd__ot2",0.268353192403986,NA,NA,NA
