"","term","estimate","std.error","statistic","p.value","group"
"1","(Intercept)",-0.23261209315174,0.146671881094926,-1.58593515959064,0.112754019022543,"fixed"
"2","ot1",9.23499234166164,0.308447609834453,29.9402298711867,5.89717889459065e-197,"fixed"
"3","ot2",-1.07086019880084,0.27795609259317,-3.85262358817299,0.000116858961075259,"fixed"
"4","ot3",-0.541370632192879,0.114878279023526,-4.71255869076878,2.44625592387259e-06,"fixed"
"5","Group1",-0.337103435899565,0.146646294150136,-2.29875182222089,0.0215190359839709,"fixed"
"6","SNR1",0.130663487741555,0.146644960309304,0.89101928539487,0.372918824155043,"fixed"
"7","Condition1",0.251892636422428,0.0258412531485109,9.74769431554998,1.88705389475627e-22,"fixed"
"8","Group1:SNR1",-0.231085371262682,0.146665365606988,-1.5755960536853,0.115118926187336,"fixed"
"9","Group1:Condition1",-0.0505276940071905,0.0258512631206625,-1.95455416516203,0.0506357157572757,"fixed"
"10","SNR1:Condition1",0.0370651447838376,0.02584705727119,1.43401797717033,0.151567132774619,"fixed"
"11","ot1:Group1",-1.02764278354601,0.307212571227944,-3.34505446648382,0.000822664132712279,"fixed"
"12","ot1:SNR1",1.16558975081236,0.30712588188327,3.79515312635023,0.000147552359273464,"fixed"
"13","ot1:Condition1",0.547960660516314,0.193054056769768,2.83837941395761,0.00453432486296526,"fixed"
"14","ot2:Group1",-0.217072166418606,0.276968330565642,-0.783743635870887,0.433190552655636,"fixed"
"15","ot2:SNR1",0.286679573697806,0.276794481138573,1.03571275163642,0.300336171577855,"fixed"
"16","ot2:Condition1",-0.639105426463293,0.132042066364122,-4.84016529021047,1.29731181945067e-06,"fixed"
"17","ot3:Group1",-0.191310011423703,0.11440945627019,-1.67215209005018,0.0944943351233521,"fixed"
"18","ot3:SNR1",0.583063680228078,0.114393220876111,5.09701253065987,3.45055496719963e-07,"fixed"
"19","ot3:Condition1",0.462334333511989,0.114185109843879,4.04898969878051,5.14392086091457e-05,"fixed"
"20","Group1:SNR1:Condition1",-0.0546023257499381,0.0258429821628304,-2.11284926042599,0.0346136718776688,"fixed"
"21","ot1:Group1:SNR1",-0.485691917691133,0.307919361225207,-1.57733477933499,0.114718513806405,"fixed"
"22","ot1:Group1:Condition1",-0.195499994806036,0.193083518546458,-1.01251518657713,0.311291789198099,"fixed"
"23","ot1:SNR1:Condition1",0.303631553106596,0.193057213905544,1.57275424711739,0.11577573349682,"fixed"
"24","ot2:Group1:SNR1",-0.379188495647227,0.277522142717904,-1.36633600452078,0.171833525109729,"fixed"
"25","ot2:Group1:Condition1",-0.260963500631505,0.132124565779073,-1.97513232374867,0.0482531334998708,"fixed"
"26","ot2:SNR1:Condition1",0.440444627861169,0.132076201688331,3.33477660798055,0.000853679495204321,"fixed"
"27","ot3:Group1:SNR1",0.141543204782752,0.114618230611308,1.23491004901961,0.216863983078483,"fixed"
"28","ot3:Group1:Condition1",-0.189062477824687,0.114206780663634,-1.65544004240449,0.0978352691754927,"fixed"
"29","ot3:SNR1:Condition1",0.1103147031142,0.114194543070605,0.966024296327313,0.334032023561395,"fixed"
"30","ot1:Group1:SNR1:Condition1",-0.382131273645106,0.193037420860095,-1.9795709657873,0.0477517581439132,"fixed"
"31","ot2:Group1:SNR1:Condition1",-0.107737564321156,0.132036459726232,-0.815968290459639,0.414518271935327,"fixed"
"32","ot3:Group1:SNR1:Condition1",0.141923030325813,0.114164466348892,1.24314539247343,0.213814261249986,"fixed"
"33","sd_(Intercept).Subject:Condition",0.316958364371508,NA,NA,NA,"Subject:Condition"
"34","sd_ot1.Subject:Condition",2.34071412618068,NA,NA,NA,"Subject:Condition"
"35","sd_ot2.Subject:Condition",1.54313858162976,NA,NA,NA,"Subject:Condition"
"36","sd_ot3.Subject:Condition",1.31633519826397,NA,NA,NA,"Subject:Condition"
"37","cor_(Intercept).ot1.Subject:Condition",0.27438560139779,NA,NA,NA,"Subject:Condition"
"38","cor_(Intercept).ot2.Subject:Condition",-0.170488639906485,NA,NA,NA,"Subject:Condition"
"39","cor_(Intercept).ot3.Subject:Condition",-0.233264795426605,NA,NA,NA,"Subject:Condition"
"40","cor_ot1.ot2.Subject:Condition",-0.0369530432492886,NA,NA,NA,"Subject:Condition"
"41","cor_ot1.ot3.Subject:Condition",-0.162809901710977,NA,NA,NA,"Subject:Condition"
"42","cor_ot2.ot3.Subject:Condition",0.0604899680949542,NA,NA,NA,"Subject:Condition"
"43","sd_(Intercept).Subject",1.28900539882445,NA,NA,NA,"Subject"
"44","sd_ot1.Subject",2.11665150217855,NA,NA,NA,"Subject"
"45","sd_ot2.Subject",2.15751373912185,NA,NA,NA,"Subject"
"46","cor_(Intercept).ot1.Subject",0.298868672310355,NA,NA,NA,"Subject"
"47","cor_(Intercept).ot2.Subject",-0.771506798169538,NA,NA,NA,"Subject"
"48","cor_ot1.ot2.Subject",0.13541725504574,NA,NA,NA,"Subject"
