"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",0.824499954468363,0.132713556168177,6.21262799576811,5.2105705702461e-10
"2","fixed",NA,"ot1",7.80872100153297,0.387496840956499,20.1517023526125,2.60017011322247e-90
"3","fixed",NA,"ot2",-0.166462475548791,0.262843075196817,-0.633315050906871,0.526527926558001
"4","fixed",NA,"ot3",0.634160335127325,0.159582395143977,3.97387402636224,7.07129731285356e-05
"5","fixed",NA,"Group1",-0.45630691128156,0.132693255208207,-3.43881013820616,0.000584276852551724
"6","fixed",NA,"SNR1",0.348311747272885,0.13270148784054,2.62477650357193,0.0086705860129786
"7","fixed",NA,"Condition1",0.347256290892488,0.0351278377453821,9.88550144786919,4.81166716897509e-23
"8","fixed",NA,"Group1:SNR1",-0.272762198289183,0.132701152842086,-2.05546216025544,0.039834386907639
"9","fixed",NA,"Group1:Condition1",-0.089139079659207,0.035120591276499,-2.53808596095176,0.011146060326557
"10","fixed",NA,"SNR1:Condition1",0.0962283359919724,0.0351253170275753,2.73957202767531,0.00615192333468803
"11","fixed",NA,"ot1:Group1",-1.33091956000822,0.386438822247453,-3.44406276850718,0.000573042650030788
"12","fixed",NA,"ot1:SNR1",2.07529488863851,0.386751115760855,5.36597001034059,8.05153200317519e-08
"13","fixed",NA,"ot1:Condition1",0.379976110865443,0.241203902625951,1.57533152129256,0.115179941770328
"14","fixed",NA,"ot2:Group1",-0.155166047324358,0.261638806167189,-0.593054408088092,0.553144740894483
"15","fixed",NA,"ot2:SNR1",0.615163203646884,0.261885653920171,2.3489763354292,0.018825103207865
"16","fixed",NA,"ot2:Condition1",0.645915122866704,0.149624962060905,4.31689414633758,1.58239995719766e-05
"17","fixed",NA,"ot3:Group1",0.154523092384496,0.159011190719883,0.971774952976154,0.331162519052904
"18","fixed",NA,"ot3:SNR1",-0.472742581451255,0.159061055310384,-2.97208251591673,0.00295787176239397
"19","fixed",NA,"ot3:Condition1",0.0416996299555095,0.15860318865749,0.262917979824237,0.792613797818169
"20","fixed",NA,"Group1:SNR1:Condition1",-0.118250593911869,0.0351251058567721,-3.36655480538773,0.00076113456223768
"21","fixed",NA,"ot1:Group1:SNR1",-0.913128591703971,0.386743726757839,-2.36106891599493,0.018222343917889
"22","fixed",NA,"ot1:Group1:Condition1",-0.54210260350131,0.240938219192272,-2.24996517911799,0.0244511558020238
"23","fixed",NA,"ot1:SNR1:Condition1",0.969148574249759,0.241064088851775,4.0202942664167,5.81254910866945e-05
"24","fixed",NA,"ot2:Group1:SNR1",0.157811757747361,0.261954677844879,0.602439166369123,0.546881845559112
"25","fixed",NA,"ot2:Group1:Condition1",-0.12795939457707,0.149220366812601,-0.857519635625668,0.391157767767308
"26","fixed",NA,"ot2:SNR1:Condition1",0.142809118087991,0.149397152577029,0.955902543151608,0.339121474026494
"27","fixed",NA,"ot3:Group1:SNR1",0.110992720545185,0.159175548479326,0.697297553585003,0.485616598762303
"28","fixed",NA,"ot3:Group1:Condition1",0.223574995390528,0.158508509389243,1.41049206917658,0.158394436591444
"29","fixed",NA,"ot3:SNR1:Condition1",-0.238176267020122,0.158508497730916,-1.50260882179611,0.132939947161508
"30","fixed",NA,"ot1:Group1:SNR1:Condition1",-0.670202173964691,0.241166320135302,-2.77900402340047,0.00545258497392579
"31","fixed",NA,"ot2:Group1:SNR1:Condition1",-0.0993573594564356,0.149567233377953,-0.664298972525366,0.506498978527938
"32","fixed",NA,"ot3:Group1:SNR1:Condition1",-0.058464380864779,0.15857669712149,-0.368682044247571,0.712364733988615
"33","ran_pars","Subject:Condition","sd__(Intercept)",0.434733259866345,NA,NA,NA
"34","ran_pars","Subject:Condition","cor__(Intercept).ot1",0.370702583694115,NA,NA,NA
"35","ran_pars","Subject:Condition","cor__(Intercept).ot2",0.109575420013301,NA,NA,NA
"36","ran_pars","Subject:Condition","cor__(Intercept).ot3",0.120449100247269,NA,NA,NA
"37","ran_pars","Subject:Condition","sd__ot1",2.92013791765946,NA,NA,NA
"38","ran_pars","Subject:Condition","cor__ot1.ot2",-0.0375803127006863,NA,NA,NA
"39","ran_pars","Subject:Condition","cor__ot1.ot3",-0.60993729434951,NA,NA,NA
"40","ran_pars","Subject:Condition","sd__ot2",1.72895338685626,NA,NA,NA
"41","ran_pars","Subject:Condition","cor__ot2.ot3",0.473731137995853,NA,NA,NA
"42","ran_pars","Subject:Condition","sd__ot3",1.90582683951316,NA,NA,NA
"43","ran_pars","Subject","sd__(Intercept)",1.143996524896,NA,NA,NA
"44","ran_pars","Subject","cor__(Intercept).ot1",-0.309639990896235,NA,NA,NA
"45","ran_pars","Subject","cor__(Intercept).ot2",-0.788972777543685,NA,NA,NA
"46","ran_pars","Subject","sd__ot1",2.69046148574916,NA,NA,NA
"47","ran_pars","Subject","cor__ot1.ot2",0.658507272405556,NA,NA,NA
"48","ran_pars","Subject","sd__ot2",1.91222609147538,NA,NA,NA
