"","term","estimate","std.error","statistic","p.value","group"
"1","(Intercept)",0.633070686563359,0.159953563292246,3.95784047277956,7.56304395412659e-05,"fixed"
"2","ot1",2.06440899189663,0.204362441705499,10.1017044749915,5.42902538402351e-24,"fixed"
"3","ot2",-0.110398769527879,0.0955430333314411,-1.1554873827891,0.247890896489773,"fixed"
"4","ot3",0.0947592481758753,0.0452889798525693,2.09232463359405,0.0364094855691411,"fixed"
"5","Group1",-0.402991010087339,0.159943689781062,-2.51958055137387,0.0117494753255299,"fixed"
"6","SNR1",0.207294706941448,0.159943943725354,1.29604599032147,0.194959640717335,"fixed"
"7","Condition1",0.28052903279653,0.0345068143542804,8.12967056061295,4.30458689762934e-16,"fixed"
"8","Group1:SNR1",-0.259386773128062,0.159950147919805,-1.62167260550526,0.104873467429221,"fixed"
"9","Group1:Condition1",-0.0498050323825135,0.0345101072171922,-1.44320132270414,0.148963767046127,"fixed"
"10","SNR1:Condition1",0.0501902804992726,0.0345062606971921,1.45452678688412,0.145800312456571,"fixed"
"11","ot1:Group1",-0.629883730182686,0.204229747182684,-3.0841918911022,0.00204105901219257,"fixed"
"12","ot1:SNR1",0.701087024161981,0.203957514838315,3.43741697734334,0.000587290730338501,"fixed"
"13","ot1:Condition1",-0.0197961755338832,0.122265271788836,-0.16191167977832,0.871375405050349,"fixed"
"14","ot2:Group1",-0.10921820713851,0.0954682850583225,-1.14402607181838,0.252612824738945,"fixed"
"15","ot2:SNR1",0.234200852252592,0.0948680996635329,2.46869973239928,0.0135604951967589,"fixed"
"16","ot2:Condition1",0.131639665702091,0.0624356956197954,2.1084039249553,0.0349960652317706,"fixed"
"17","ot3:Group1",-0.0403356664591735,0.0451055354841473,-0.894250916793788,0.37118765510135,"fixed"
"18","ot3:SNR1",0.0539627642148504,0.0450308477980762,1.19835106051803,0.230780376267296,"fixed"
"19","ot3:Condition1",-0.0487311005763116,0.0451045328450092,-1.08040362026948,0.279962484420508,"fixed"
"20","Group1:SNR1:Condition1",-0.096610606564591,0.0345086437470156,-2.79960601386851,0.0051165012585504,"fixed"
"21","ot1:Group1:SNR1",-0.522137784870001,0.20438619331369,-2.55466270203794,0.010629074132907,"fixed"
"22","ot1:Group1:Condition1",-0.323481648438499,0.122243156550069,-2.6462147867231,0.00813981144324876,"fixed"
"23","ot1:SNR1:Condition1",0.506420629072524,0.122154189633368,4.14574916007784,3.38704462960691e-05,"fixed"
"24","ot2:Group1:SNR1",0.166928091601787,0.095470707231486,1.7484744425014,0.080381907351611,"fixed"
"25","ot2:Group1:Condition1",-0.0881333346955987,0.062309556932537,-1.41444328983147,0.157231787176091,"fixed"
"26","ot2:SNR1:Condition1",-0.00152677756811923,0.0622048258940133,-0.0245443588367342,0.980418401125016,"fixed"
"27","ot3:Group1:SNR1",0.051039952250148,0.0449355938073985,1.13584684045601,0.256020669650576,"fixed"
"28","ot3:Group1:Condition1",-0.0122555049140809,0.0448510557701313,-0.27324897270852,0.784661837017268,"fixed"
"29","ot3:SNR1:Condition1",-0.0796398444036055,0.0447860368013914,-1.7782293342181,0.0753661969723302,"fixed"
"30","ot1:Group1:SNR1:Condition1",-0.163767785124124,0.122185161888057,-1.34032465639456,0.180139818810146,"fixed"
"31","ot2:Group1:SNR1:Condition1",0.00920331349463201,0.0623051259797957,0.147713584555089,0.882568810325233,"fixed"
"32","ot3:Group1:SNR1:Condition1",-0.0179919578723462,0.0448957201665216,-0.400749955800077,0.688604227018419,"fixed"
"33","sd_(Intercept).Subject:Condition",0.422921637942971,NA,NA,NA,"Subject:Condition"
"34","sd_ot1.Subject:Condition",1.41946917817429,NA,NA,NA,"Subject:Condition"
"35","sd_ot2.Subject:Condition",0.565437945895119,NA,NA,NA,"Subject:Condition"
"36","sd_ot3.Subject:Condition",0.241571708576677,NA,NA,NA,"Subject:Condition"
"37","cor_(Intercept).ot1.Subject:Condition",0.212687815860917,NA,NA,NA,"Subject:Condition"
"38","cor_(Intercept).ot2.Subject:Condition",0.163023284035082,NA,NA,NA,"Subject:Condition"
"39","cor_(Intercept).ot3.Subject:Condition",-0.0567667022889006,NA,NA,NA,"Subject:Condition"
"40","cor_ot1.ot2.Subject:Condition",0.0475816123084295,NA,NA,NA,"Subject:Condition"
"41","cor_ot1.ot3.Subject:Condition",-0.650358608471582,NA,NA,NA,"Subject:Condition"
"42","cor_ot2.ot3.Subject:Condition",0.710098752069282,NA,NA,NA,"Subject:Condition"
"43","sd_(Intercept).Subject",1.39488704223118,NA,NA,NA,"Subject"
"44","sd_ot1.Subject",1.44574021568195,NA,NA,NA,"Subject"
"45","sd_ot2.Subject",0.630522364190376,NA,NA,NA,"Subject"
"46","cor_(Intercept).ot1.Subject",-0.385685301657609,NA,NA,NA,"Subject"
"47","cor_(Intercept).ot2.Subject",-0.59315252194769,NA,NA,NA,"Subject"
"48","cor_ot1.ot2.Subject",0.694554277147055,NA,NA,NA,"Subject"
