"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",1.62608793876015,0.129040828300507,12.6013445525424,2.07575498373824e-36
"2","fixed",NA,"ot1",10.6937257191783,0.666329197942049,16.0487124865694,5.83622151119937e-58
"3","fixed",NA,"ot2",0.865784058262255,0.4089301995706,2.11719276094399,0.0342434915300787
"4","fixed",NA,"ot3",0.400990979144278,0.155635446735897,2.57647590927491,0.00998131605982662
"5","fixed",NA,"Group1",-0.614183149563022,0.128757602746151,-4.770072884736,1.84159273600587e-06
"6","fixed",NA,"SNR1",0.537258052753858,0.128780104266953,4.17190260725489,3.02066753150309e-05
"7","fixed",NA,"Condition1",0.464268523755785,0.0663179668079386,7.00064471367674,2.54787306857823e-12
"8","fixed",NA,"Group1:SNR1",-0.383549840000976,0.12884781088487,-2.97676644536624,0.00291305832717283
"9","fixed",NA,"Group1:Condition1",-0.132904747684947,0.0661466429774777,-2.00924403268961,0.0445112600822102
"10","fixed",NA,"SNR1:Condition1",0.21272867509736,0.0662149739263519,3.21269740790005,0.00131494747452233
"11","fixed",NA,"ot1:Group1",-2.17428980053569,0.656917418243246,-3.30983734051422,0.000933502024554202
"12","fixed",NA,"ot1:SNR1",3.19601346926159,0.657444279188889,4.86126896290681,1.16635652476794e-06
"13","fixed",NA,"ot1:Condition1",1.80507974816844,0.501838483052609,3.59693369306476,0.000321990520762395
"14","fixed",NA,"ot2:Group1",-0.306296772272479,0.400539144875057,-0.764711205363021,0.44444353223412
"15","fixed",NA,"ot2:SNR1",-0.267654945725519,0.400462225536837,-0.668365025856599,0.503900614753813
"16","fixed",NA,"ot2:Condition1",0.76333308683859,0.277140672042353,2.75431635931783,0.00588148861713936
"17","fixed",NA,"ot3:Group1",-0.0026730312294435,0.149659853914297,-0.0178607098666167,0.985749972994683
"18","fixed",NA,"ot3:SNR1",-0.321658456852331,0.150331760725916,-2.1396573505101,0.0323824681543341
"19","fixed",NA,"ot3:Condition1",-0.29833132175994,0.149186130623122,-1.99972558115065,0.045529904306941
"20","fixed",NA,"Group1:SNR1:Condition1",-0.241535632884392,0.066322174572408,-3.64185333851942,0.00027068227712063
"21","fixed",NA,"ot1:Group1:SNR1",-1.33982304980704,0.659543035499203,-2.03144143398154,0.0422102348945019
"22","fixed",NA,"ot1:Group1:Condition1",-0.728633218035226,0.498204026216147,-1.46251973025827,0.143598841674192
"23","fixed",NA,"ot1:SNR1:Condition1",1.71737039286175,0.499602444730107,3.43747395749735,0.0005871671796767
"24","fixed",NA,"ot2:Group1:SNR1",-0.156861730937277,0.403311210228084,-0.388934715820487,0.697324440542388
"25","fixed",NA,"ot2:Group1:Condition1",0.229756563022362,0.273848363775801,0.838991914556272,0.401473846834821
"26","fixed",NA,"ot2:SNR1:Condition1",0.00864795854172831,0.274807819862418,0.0314691137466827,0.974895423599502
"27","fixed",NA,"ot3:Group1:SNR1",-0.106881510122957,0.151096440437768,-0.7073727866341,0.479334843778158
"28","fixed",NA,"ot3:Group1:Condition1",0.152744458647673,0.14822280208574,1.03050580948616,0.302772626530871
"29","fixed",NA,"ot3:SNR1:Condition1",0.00793403234769113,0.148327405869706,0.0534899960069452,0.957341501269546
"30","fixed",NA,"ot1:Group1:SNR1:Condition1",-1.64494985025573,0.502230300014766,-3.27528994209901,0.00105553579615393
"31","fixed",NA,"ot2:Group1:SNR1:Condition1",-0.536752462585325,0.277801130161284,-1.93214643249903,0.0533414346737905
"32","fixed",NA,"ot3:Group1:SNR1:Condition1",-0.163704200042724,0.149417259624884,-1.09561773822989,0.273246095745657
"33","ran_pars","Subject:Condition","sd__(Intercept)",0.816924562322091,NA,NA,NA
"34","ran_pars","Subject:Condition","cor__(Intercept).ot1",0.861380242132621,NA,NA,NA
"35","ran_pars","Subject:Condition","cor__(Intercept).ot2",0.418411511749411,NA,NA,NA
"36","ran_pars","Subject:Condition","cor__(Intercept).ot3",0.0329389355879908,NA,NA,NA
"37","ran_pars","Subject:Condition","sd__ot1",5.9521637579296,NA,NA,NA
"38","ran_pars","Subject:Condition","cor__ot1.ot2",0.559719642337586,NA,NA,NA
"39","ran_pars","Subject:Condition","cor__ot1.ot3",0.0524367530362677,NA,NA,NA
"40","ran_pars","Subject:Condition","sd__ot2",3.12111132067885,NA,NA,NA
"41","ran_pars","Subject:Condition","cor__ot2.ot3",0.367199016632631,NA,NA,NA
"42","ran_pars","Subject:Condition","sd__ot3",1.65779693449732,NA,NA,NA
"43","ran_pars","Subject","sd__(Intercept)",0.986728002873819,NA,NA,NA
"44","ran_pars","Subject","cor__(Intercept).ot1",-1,NA,NA,NA
"45","ran_pars","Subject","cor__(Intercept).ot2",0.32072205761139,NA,NA,NA
"46","ran_pars","Subject","sd__ot1",3.82647068703846,NA,NA,NA
"47","ran_pars","Subject","cor__ot1.ot2",-0.32072205761139,NA,NA,NA
"48","ran_pars","Subject","sd__ot2",2.58147445690433,NA,NA,NA
