"","term","estimate","std.error","statistic","p.value","group"
"1","(Intercept)",-0.704551123172514,0.142103056988511,-4.95802932113892,7.12118178767473e-07,"fixed"
"2","ot1",3.52954495892707,0.17614901306549,20.0372678648777,2.60689761059847e-89,"fixed"
"3","ot2",-0.278993245478197,0.0743635780914165,-3.75174584976567,0.000175607434221693,"fixed"
"4","ot3",-0.108631847094654,0.0508853685739267,-2.13483463201868,0.0327745203337906,"fixed"
"5","Group1",-0.253318920377402,0.142067934929752,-1.7830830053429,0.0745727924474751,"fixed"
"6","SNR1",0.118033142380932,0.142066252365109,0.830831674770924,0.406068726229776,"fixed"
"7","Condition1",0.308236492524929,0.0286321585872461,10.7653948473947,5.01461328257447e-27,"fixed"
"8","Group1:SNR1",-0.132010842718102,0.1420886747347,-0.929073643375063,0.352850922504311,"fixed"
"9","Group1:Condition1",-0.0311407708432432,0.0286355684645744,-1.08748568696194,0.276822220719179,"fixed"
"10","SNR1:Condition1",-0.00021680802950213,0.0286322723841818,-0.0075721558733811,0.99395835147224,"fixed"
"11","ot1:Group1",-0.173187004824377,0.173681368615347,-0.997153616447686,0.318689951263541,"fixed"
"12","ot1:SNR1",-0.10852215403564,0.173450741224788,-0.625665553628266,0.531534331522195,"fixed"
"13","ot1:Condition1",0.321321086740844,0.099102125429756,3.24232285985226,0.00118559626260044,"fixed"
"14","ot2:Group1",0.116576473362174,0.0711430614576069,1.63862042163649,0.101292336552029,"fixed"
"15","ot2:SNR1",-0.222877236605447,0.0705905166780509,-3.15732547506268,0.00159223516609604,"fixed"
"16","ot2:Condition1",-0.376197659084551,0.0671187606324367,-5.60495538862415,2.08308610275928e-08,"fixed"
"17","ot3:Group1",-0.0134019940625772,0.0504811625532805,-0.265485051942535,0.790635823662291,"fixed"
"18","ot3:SNR1",0.228662929001226,0.0504985834062204,4.52810581163865,5.9514779669093e-06,"fixed"
"19","ot3:Condition1",0.0474018256368928,0.0503874483994629,0.940746696699133,0.346834682560712,"fixed"
"20","Group1:SNR1:Condition1",-0.0174637434021394,0.0286311289361015,-0.609956507167939,0.541890618877115,"fixed"
"21","ot1:Group1:SNR1",0.126530020476344,0.174817484755459,0.723783554335761,0.469198627307397,"fixed"
"22","ot1:Group1:Condition1",0.0845100901286525,0.0990774190535438,0.852970242220189,0.393675806630316,"fixed"
"23","ot1:SNR1:Condition1",-0.232046206483699,0.0990759889488804,-2.34210335870002,0.0191754037597517,"fixed"
"24","ot2:Group1:SNR1",-0.0885877696187744,0.0718629452156873,-1.23273224264452,0.217675678229461,"fixed"
"25","ot2:Group1:Condition1",0.0863208297328123,0.067086193401967,1.286715274119,0.198193547304159,"fixed"
"26","ot2:SNR1:Condition1",-0.0158322871240628,0.0670627673115894,-0.236081625598632,0.813369331638002,"fixed"
"27","ot3:Group1:SNR1",0.0109170683748239,0.0504609355314723,0.216346927773762,0.828717332035731,"fixed"
"28","ot3:Group1:Condition1",-0.0691864563130228,0.0503948964970902,-1.37288616749153,0.169787737448023,"fixed"
"29","ot3:SNR1:Condition1",0.0308899625092213,0.0503802392944009,0.613136478544958,0.539786101801736,"fixed"
"30","ot1:Group1:SNR1:Condition1",-0.134677805838698,0.0990674480146075,-1.3594556894091,0.174002234513615,"fixed"
"31","ot2:Group1:SNR1:Condition1",-0.0200658635456369,0.0670542349477933,-0.299248266142469,0.764750624497514,"fixed"
"32","ot3:Group1:SNR1:Condition1",-0.0668051813793692,0.0503826727048527,-1.32595548812429,0.184854441675499,"fixed"
"33","sd_(Intercept).Subject:Condition",0.345740061466619,NA,NA,NA,"Subject:Condition"
"34","sd_ot1.Subject:Condition",1.11913977218178,NA,NA,NA,"Subject:Condition"
"35","sd_ot2.Subject:Condition",0.670219852044971,NA,NA,NA,"Subject:Condition"
"36","sd_ot3.Subject:Condition",0.399371351652138,NA,NA,NA,"Subject:Condition"
"37","cor_(Intercept).ot1.Subject:Condition",0.25154132800351,NA,NA,NA,"Subject:Condition"
"38","cor_(Intercept).ot2.Subject:Condition",-0.11027411492887,NA,NA,NA,"Subject:Condition"
"39","cor_(Intercept).ot3.Subject:Condition",-0.239436434757787,NA,NA,NA,"Subject:Condition"
"40","cor_ot1.ot2.Subject:Condition",0.0864033571823586,NA,NA,NA,"Subject:Condition"
"41","cor_ot1.ot3.Subject:Condition",-0.74138983978718,NA,NA,NA,"Subject:Condition"
"42","cor_ot2.ot3.Subject:Condition",-0.556949922925459,NA,NA,NA,"Subject:Condition"
"43","sd_(Intercept).Subject",1.24112449542599,NA,NA,NA,"Subject"
"44","sd_ot1.Subject",1.25326759794124,NA,NA,NA,"Subject"
"45","sd_ot2.Subject",0.180323339981876,NA,NA,NA,"Subject"
"46","cor_(Intercept).ot1.Subject",0.685655667000685,NA,NA,NA,"Subject"
"47","cor_(Intercept).ot2.Subject",0.705991805271182,NA,NA,NA,"Subject"
"48","cor_ot1.ot2.Subject",-0.0314643385331974,NA,NA,NA,"Subject"
