"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",-1.72411681586866,0.123439446225583,-13.9673084138589,2.46778064585809e-44
"2","fixed",NA,"ot1",1.70335531978852,0.176827179648123,9.6328817955368,5.80774090868821e-22
"3","fixed",NA,"ot2",1.07636246187577,0.113805314341044,9.45792793691688,3.14105637541013e-21
"4","fixed",NA,"ot3",0.444698585265705,0.0864296345042583,5.14520960104019,2.67222279993996e-07
"5","fixed",NA,"Group1",-0.180063716920266,0.123356335515108,-1.45970384227417,0.144371485469638
"6","fixed",NA,"SNR1",0.00607213394328958,0.123355041006018,0.0492248544831932,0.960740104259232
"7","fixed",NA,"Condition1",0.0982924617851692,0.0262843613767476,3.73957960691118,0.000184328267438271
"8","fixed",NA,"Group1:SNR1",-0.148553298115553,0.123404715952253,-1.20378947408323,0.228670959082596
"9","fixed",NA,"Group1:Condition1",-0.0581299301751224,0.0262660268666733,-2.21312231462302,0.0268892140583699
"10","fixed",NA,"SNR1:Condition1",0.00461573741819604,0.0262729394756587,0.175684088279213,0.860542136581366
"11","fixed",NA,"ot1:Group1",-0.0411680642839959,0.17282663585349,-0.238204395292953,0.811722568277024
"12","fixed",NA,"ot1:SNR1",0.559310374521752,0.172646656024285,3.23962471907407,0.00119687110821223
"13","fixed",NA,"ot1:Condition1",0.555651253516771,0.155900358456699,3.56414352742557,0.000365046179082979
"14","fixed",NA,"ot2:Group1",-0.157569387362482,0.107052627279521,-1.47188715836986,0.141051351916211
"15","fixed",NA,"ot2:SNR1",0.471896799758063,0.106778353933299,4.41940507954303,9.89729800515493e-06
"16","fixed",NA,"ot2:Condition1",0.436462526495073,0.103575691995051,4.21394748215566,2.50945661020425e-05
"17","fixed",NA,"ot3:Group1",-0.0273408894038951,0.0856416223863078,-0.319247681700462,0.749538702354805
"18","fixed",NA,"ot3:SNR1",0.0310448730923159,0.0856409940272419,0.362500148964183,0.716978312231805
"19","fixed",NA,"ot3:Condition1",0.159322523235952,0.085596306753785,1.86132473792634,0.0626983317711445
"20","fixed",NA,"Group1:SNR1:Condition1",-0.0205583057249825,0.0262645778401241,-0.782738860305448,0.433780477226259
"21","fixed",NA,"ot1:Group1:SNR1",-0.129624458187643,0.174101085169935,-0.744535613095808,0.456552504293941
"22","fixed",NA,"ot1:Group1:Condition1",0.0453655060035759,0.155837734895752,0.29110732412739,0.770969238552145
"23","fixed",NA,"ot1:SNR1:Condition1",0.247826694175792,0.155890019274179,1.58975343854385,0.111890392960382
"24","fixed",NA,"ot2:Group1:SNR1",0.156560360377951,0.108608507938449,1.44151101372903,0.149440368080364
"25","fixed",NA,"ot2:Group1:Condition1",-0.0551820041138364,0.103487572044409,-0.533223487842157,0.593878884354264
"26","fixed",NA,"ot2:SNR1:Condition1",-0.0923466445164159,0.103473514378528,-0.892466493199337,0.372142944622899
"27","fixed",NA,"ot3:Group1:SNR1",0.116313282873828,0.085621962105327,1.35845150022078,0.174320462149747
"28","fixed",NA,"ot3:Group1:Condition1",-0.122816165074148,0.0855833941262641,-1.43504667380863,0.151273797839981
"29","fixed",NA,"ot3:SNR1:Condition1",-0.0742848670018539,0.0855851006428566,-0.867964943008502,0.385413524517028
"30","fixed",NA,"ot1:Group1:SNR1:Condition1",0.0979208059487248,0.15582989174674,0.628382686088682,0.529753276462369
"31","fixed",NA,"ot2:Group1:SNR1:Condition1",0.0240685137258614,0.10345824887854,0.232639871511047,0.816041063638077
"32","fixed",NA,"ot3:Group1:SNR1:Condition1",-0.101154986523979,0.0855735122569091,-1.18208291159408,0.237172804151418
"33","ran_pars","Subject:Condition","sd__(Intercept)",0.314166390132675,NA,NA,NA
"34","ran_pars","Subject:Condition","cor__(Intercept).ot1",-0.235000066953064,NA,NA,NA
"35","ran_pars","Subject:Condition","cor__(Intercept).ot2",-0.576834421305908,NA,NA,NA
"36","ran_pars","Subject:Condition","cor__(Intercept).ot3",0.153648114671798,NA,NA,NA
"37","ran_pars","Subject:Condition","sd__ot1",1.84900011143246,NA,NA,NA
"38","ran_pars","Subject:Condition","cor__ot1.ot2",0.0226839847495491,NA,NA,NA
"39","ran_pars","Subject:Condition","cor__ot1.ot3",-0.734048564762868,NA,NA,NA
"40","ran_pars","Subject:Condition","sd__ot2",1.15435746059997,NA,NA,NA
"41","ran_pars","Subject:Condition","cor__ot2.ot3",0.110890087999614,NA,NA,NA
"42","ran_pars","Subject:Condition","sd__ot3",0.908941243968113,NA,NA,NA
"43","ran_pars","Subject","sd__(Intercept)",1.07507291226616,NA,NA,NA
"44","ran_pars","Subject","cor__(Intercept).ot1",0.227480120038224,NA,NA,NA
"45","ran_pars","Subject","cor__(Intercept).ot2",0.262134337975598,NA,NA,NA
"46","ran_pars","Subject","sd__ot1",0.650756850364649,NA,NA,NA
"47","ran_pars","Subject","cor__ot1.ot2",0.999361249683211,NA,NA,NA
"48","ran_pars","Subject","sd__ot2",0.214669340720764,NA,NA,NA
