"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",0.309235650182571,0.138573927020995,2.23155724045923,0.0256442403831098
"2","fixed",NA,"ot1",10.0153893257275,0.399773871189714,25.0526361213203,1.63410805564922e-138
"3","fixed",NA,"ot2",-1.18580598422319,0.302249550651221,-3.92326798060833,8.73558912579683e-05
"4","fixed",NA,"ot3",0.831040960021935,0.155663742983435,5.33869316061845,9.36189301536822e-08
"5","fixed",NA,"Group1",-0.40570955370795,0.138551956479602,-2.92821237618307,0.00340917092575324
"6","fixed",NA,"SNR1",0.27415388267478,0.138551528023022,1.97871424867451,0.0478481877990964
"7","fixed",NA,"Condition1",0.311900686755366,0.0301190198907572,10.355605457503,3.94681456130139e-25
"8","fixed",NA,"Group1:SNR1",-0.260704112072754,0.138562435488206,-1.88149198701797,0.0599050242751559
"9","fixed",NA,"Group1:Condition1",-0.0823389576655713,0.0301180283631491,-2.73387609151458,0.00625935944801652
"10","fixed",NA,"SNR1:Condition1",0.0788021406858331,0.0301256758995675,2.61578000601687,0.00890238950203595
"11","fixed",NA,"ot1:Group1",-1.40269979568713,0.398533508080131,-3.51965334720388,0.000432111161649969
"12","fixed",NA,"ot1:SNR1",1.86939061075979,0.398732370172926,4.68833420760159,2.75437931530175e-06
"13","fixed",NA,"ot1:Condition1",0.498652616149639,0.231161570318908,2.15716053261666,0.030993158448597
"14","fixed",NA,"ot2:Group1",-0.331344556663373,0.301394201382083,-1.09937269908959,0.271605533933353
"15","fixed",NA,"ot2:SNR1",1.0671227005148,0.30144361075197,3.54004086486622,0.000400065079867086
"16","fixed",NA,"ot2:Condition1",0.185807311447853,0.145505468658962,1.27697819992835,0.201609943804776
"17","fixed",NA,"ot3:Group1",-0.10090935765591,0.155159769099078,-0.650357745708385,0.515461164530898
"18","fixed",NA,"ot3:SNR1",0.128702179470488,0.155220978196714,0.829154544480332,0.407016962575811
"19","fixed",NA,"ot3:Condition1",0.723132762778221,0.154622689711201,4.67675710549898,2.91447126619578e-06
"20","fixed",NA,"Group1:SNR1:Condition1",-0.0872992151025633,0.0301159201891905,-2.89877295975494,0.00374626061229114
"21","fixed",NA,"ot1:Group1:SNR1",-0.819612511244448,0.399084717403432,-2.05373063788836,0.0400017694975537
"22","fixed",NA,"ot1:Group1:Condition1",-0.504294806058697,0.231045207054954,-2.18266724718834,0.0290603235942663
"23","fixed",NA,"ot1:SNR1:Condition1",0.781118716693456,0.231157427534883,3.37916339104258,0.000727067827349285
"24","fixed",NA,"ot2:Group1:SNR1",-0.30575777201167,0.301726925632812,-1.01335925314058,0.310888594688108
"25","fixed",NA,"ot2:Group1:Condition1",-0.38284979401525,0.145334649916456,-2.63426370955122,0.00843199704710714
"26","fixed",NA,"ot2:SNR1:Condition1",0.598966879259797,0.145479934885901,4.11717863174438,3.83538796235333e-05
"27","fixed",NA,"ot3:Group1:SNR1",0.187617672033169,0.155334485245774,1.20783013338162,0.227112608121206
"28","fixed",NA,"ot3:Group1:Condition1",-0.0431489660758096,0.154592131216276,-0.279114892435525,0.780156654615068
"29","fixed",NA,"ot3:SNR1:Condition1",-0.111293543166955,0.154638540953944,-0.719701197905773,0.471708988549629
"30","fixed",NA,"ot1:Group1:SNR1:Condition1",-0.773116442469236,0.230992637195114,-3.34693110506463,0.000817115154811471
"31","fixed",NA,"ot2:Group1:SNR1:Condition1",-0.133685864996775,0.145318038649034,-0.919953683930779,0.357596963253237
"32","fixed",NA,"ot3:Group1:SNR1:Condition1",-0.124181163235603,0.154575680885843,-0.803368049384902,0.421762036529301
"33","ran_pars","Subject:Condition","sd__(Intercept)",0.371943918310468,NA,NA,NA
"34","ran_pars","Subject:Condition","cor__(Intercept).ot1",0.456913577923829,NA,NA,NA
"35","ran_pars","Subject:Condition","cor__(Intercept).ot2",0.0590672744992239,NA,NA,NA
"36","ran_pars","Subject:Condition","cor__(Intercept).ot3",0.120595529161007,NA,NA,NA
"37","ran_pars","Subject:Condition","sd__ot1",2.8076998626391,NA,NA,NA
"38","ran_pars","Subject:Condition","cor__ot1.ot2",0.304659932072522,NA,NA,NA
"39","ran_pars","Subject:Condition","cor__ot1.ot3",-0.383988997947606,NA,NA,NA
"40","ran_pars","Subject:Condition","sd__ot2",1.6841544243759,NA,NA,NA
"41","ran_pars","Subject:Condition","cor__ot2.ot3",-0.0761809974500829,NA,NA,NA
"42","ran_pars","Subject:Condition","sd__ot3",1.8518671445765,NA,NA,NA
"43","ran_pars","Subject","sd__(Intercept)",1.20951056288944,NA,NA,NA
"44","ran_pars","Subject","cor__(Intercept).ot1",-0.28604659219098,NA,NA,NA
"45","ran_pars","Subject","cor__(Intercept).ot2",-0.836262219229414,NA,NA,NA
"46","ran_pars","Subject","sd__ot1",2.89557366724746,NA,NA,NA
"47","ran_pars","Subject","cor__ot1.ot2",0.479319647538279,NA,NA,NA
"48","ran_pars","Subject","sd__ot2",2.35658116786255,NA,NA,NA
