"","term","estimate","std.error","statistic","p.value","group"
"1","(Intercept)",0.108511420918257,0.157010592238333,0.691108920559597,0.489497094759399,"fixed"
"2","ot1",0.984418490301957,0.0675189019303942,14.5798948465839,3.77097108923757e-48,"fixed"
"3","ot2",-0.0256430146723994,0.0501426160182619,-0.511401612214653,0.609069866239998,"fixed"
"4","ot3",-0.0164969364589873,0.0371876046591172,-0.443613849566478,0.657321790890732,"fixed"
"5","Group1",-0.274002847113619,0.156998172035665,-1.74526138464449,0.0809393803909239,"fixed"
"6","SNR1",0.101614007459296,0.156996320546234,0.647238146128215,0.517477826550679,"fixed"
"7","Condition1",0.308723379952966,0.0366997177292663,8.41214589797169,4.0257669646673e-17,"fixed"
"8","Group1:SNR1",-0.111664644932888,0.157006546686987,-0.711210120145533,0.476954038251774,"fixed"
"9","Group1:Condition1",-0.00362539336778217,0.0367022077234282,-0.0987786183082376,0.921314045571538,"fixed"
"10","SNR1:Condition1",-0.0486980774693357,0.0367015242988922,-1.32686798163327,0.184552357531681,"fixed"
"11","ot1:Group1",-0.0641824075880964,0.0670672914736706,-0.956985233454571,0.33857470829527,"fixed"
"12","ot1:SNR1",0.0564669653336774,0.066592768837578,0.847944398759004,0.396468936605585,"fixed"
"13","ot1:Condition1",-0.197465603868862,0.0512468619285364,-3.85322332798108,0.000116572972902807,"fixed"
"14","ot2:Group1",-0.0504240210516322,0.0500547227091116,-1.00737789208556,0.313753211219876,"fixed"
"15","ot2:SNR1",0.0433408636104554,0.0495064198480014,0.87545946048056,0.381323958919388,"fixed"
"16","ot2:Condition1",-0.014611005333569,0.0391177046837056,-0.373513871831422,0.708766022940491,"fixed"
"17","ot3:Group1",0.00961292913817416,0.037100322202613,0.259106351844489,0.795553184056351,"fixed"
"18","ot3:SNR1",-0.0310820796328785,0.0371265249890399,-0.837193344705821,0.402483897810848,"fixed"
"19","ot3:Condition1",0.0332219025493499,0.0371277062653424,0.894800834501364,0.370893564167543,"fixed"
"20","Group1:SNR1:Condition1",-0.0551818237035064,0.0366957496304877,-1.50376608351557,0.132641606985529,"fixed"
"21","ot1:Group1:SNR1",-0.122162830295356,0.0672274258027456,-1.81715763822042,0.0691929792984069,"fixed"
"22","ot1:Group1:Condition1",0.0483692076116929,0.0511685481417697,0.945291773330743,0.344509937221817,"fixed"
"23","ot1:SNR1:Condition1",-0.0233396133663487,0.0511352295482784,-0.456429228391612,0.648081351683075,"fixed"
"24","ot2:Group1:SNR1",-0.0509211714871265,0.049996008002597,-1.01850474710864,0.308438146008396,"fixed"
"25","ot2:Group1:Condition1",-0.0539783406957866,0.0389509351729819,-1.38580345904579,0.165806925881036,"fixed"
"26","ot2:SNR1:Condition1",0.0730459113308337,0.0389210699964568,1.8767703800919,0.0605495717409206,"fixed"
"27","ot3:Group1:SNR1",-0.0159884402415261,0.0371004421392829,-0.43095012672631,0.666504634436586,"fixed"
"28","ot3:Group1:Condition1",0.00224519816109643,0.0371143704077019,0.0604940387357483,0.951762163556214,"fixed"
"29","ot3:SNR1:Condition1",0.0622072430666211,0.0370893900932994,1.67722475107132,0.0934985407893356,"fixed"
"30","ot1:Group1:SNR1:Condition1",-0.101202691539412,0.0511263569743472,-1.97946220948601,0.0477639903864883,"fixed"
"31","ot2:Group1:SNR1:Condition1",-0.0112214019354832,0.0389293171620573,-0.288250674646309,0.773154861308944,"fixed"
"32","ot3:Group1:SNR1:Condition1",0.0408365043751404,0.0370888418580966,1.1010455524975,0.270876832066541,"fixed"
"33","sd_(Intercept).Subject:Condition",0.443360875726123,NA,NA,NA,"Subject:Condition"
"34","sd_ot1.Subject:Condition",0.431555182126032,NA,NA,NA,"Subject:Condition"
"35","sd_ot2.Subject:Condition",0.159365886894194,NA,NA,NA,"Subject:Condition"
"36","sd_ot3.Subject:Condition",0.0675774289314571,NA,NA,NA,"Subject:Condition"
"37","cor_(Intercept).ot1.Subject:Condition",-0.128733325282621,NA,NA,NA,"Subject:Condition"
"38","cor_(Intercept).ot2.Subject:Condition",-0.999389962689487,NA,NA,NA,"Subject:Condition"
"39","cor_(Intercept).ot3.Subject:Condition",0.517844286085037,NA,NA,NA,"Subject:Condition"
"40","cor_ot1.ot2.Subject:Condition",0.0940211499997499,NA,NA,NA,"Subject:Condition"
"41","cor_ot1.ot3.Subject:Condition",-0.915020517152089,NA,NA,NA,"Subject:Condition"
"42","cor_ot2.ot3.Subject:Condition",-0.487651571999639,NA,NA,NA,"Subject:Condition"
"43","sd_(Intercept).Subject",1.36238210896006,NA,NA,NA,"Subject"
"44","sd_ot1.Subject",0.374893005996948,NA,NA,NA,"Subject"
"45","sd_ot2.Subject",0.27239208965532,NA,NA,NA,"Subject"
"46","cor_(Intercept).ot1.Subject",0.791125905651119,NA,NA,NA,"Subject"
"47","cor_(Intercept).ot2.Subject",-0.995690159520641,NA,NA,NA,"Subject"
"48","cor_ot1.ot2.Subject",-0.730990234421512,NA,NA,NA,"Subject"
