"","term","estimate","std.error","statistic","p.value","group"
"1","(Intercept)",0.787722579798601,0.1267839064268,6.21311175841864,5.1945476052558e-10,"fixed"
"2","ot1",10.1666819221815,0.468021822497971,21.7226664088417,1.25291898463175e-104,"fixed"
"3","ot2",-0.361935108846837,0.322225996169242,-1.12323373393107,0.261338239051641,"fixed"
"4","ot3",1.05501591605701,0.199953957502319,5.2762942491137,1.31822363755129e-07,"fixed"
"5","Group1",-0.46657908085896,0.126754557144935,-3.68096494018325,0.000232352956014752,"fixed"
"6","SNR1",0.368208629032268,0.126761649063248,2.90473208382254,0.00367567583103585,"fixed"
"7","Condition1",0.366491446919283,0.0368971863622633,9.93277490920318,2.99794253205822e-23,"fixed"
"8","Group1:SNR1",-0.281776504641021,0.126764168510017,-2.22284031799376,0.0262265693430441,"fixed"
"9","Group1:Condition1",-0.101299331313189,0.0368633928617978,-2.74796548687106,0.00599663209368299,"fixed"
"10","SNR1:Condition1",0.11163687877934,0.0368860462169882,3.02653415664606,0.00247374870566661,"fixed"
"11","ot1:Group1",-1.64268106319787,0.46607185396954,-3.52452320217823,0.000424245658984989,"fixed"
"12","ot1:SNR1",2.38920618199789,0.466868170643922,5.11751781815113,3.0958282404001e-07,"fixed"
"13","ot1:Condition1",0.72547366391737,0.263051818444122,2.7579116092348,0.00581719252600066,"fixed"
"14","ot2:Group1",-0.3362660925198,0.320407996413581,-1.04949344674204,0.29395106978366,"fixed"
"15","ot2:SNR1",0.910344480919645,0.320997027675318,2.83599037508983,0.00456838227458622,"fixed"
"16","ot2:Condition1",0.847102711071326,0.188248172548403,4.49992528269308,6.79773517522718e-06,"fixed"
"17","ot3:Group1",0.0297279101515658,0.199227353473732,0.149216006904822,0.881383189710538,"fixed"
"18","ot3:SNR1",-0.46592051980798,0.199346155406213,-2.33724356940098,0.0194265228909397,"fixed"
"19","ot3:Condition1",0.300225571164413,0.198855737566621,1.5097656966716,0.131103220974589,"fixed"
"20","Group1:SNR1:Condition1",-0.131672479155954,0.0368814280501528,-3.57015674601591,0.000356767679964677,"fixed"
"21","ot1:Group1:SNR1",-1.08637185377824,0.466534212974083,-2.32860061184535,0.0198802336258478,"fixed"
"22","ot1:Group1:Condition1",-0.629077995444532,0.262343927295438,-2.39791331146803,0.0164887670197099,"fixed"
"23","ot1:SNR1:Condition1",1.18581293358033,0.262685935011302,4.51418509913487,6.3560686498417e-06,"fixed"
"24","ot2:Group1:SNR1",-0.0381270150730171,0.320867949123506,-0.118824629188319,0.905414295649582,"fixed"
"25","ot2:Group1:Condition1",-0.301963696147019,0.187429203942175,-1.61108135656479,0.107161991275063,"fixed"
"26","ot2:SNR1:Condition1",0.405463675316628,0.18782610491878,2.15871843528864,0.0308720176657847,"fixed"
"27","ot3:Group1:SNR1",0.112447127484677,0.199408211482503,0.563904197568831,0.572819333202194,"fixed"
"28","ot3:Group1:Condition1",0.169341853038123,0.19866447479178,0.852401282190032,0.393991408756223,"fixed"
"29","ot3:SNR1:Condition1",-0.196974661619562,0.198743423679616,-0.991100273773558,0.321636619337479,"fixed"
"30","ot1:Group1:SNR1:Condition1",-0.968606795900745,0.262949710905199,-3.6836199308466,0.000229945019981527,"fixed"
"31","ot2:Group1:SNR1:Condition1",-0.297218927287089,0.188133781473822,-1.5798275299561,0.114146369153216,"fixed"
"32","ot3:Group1:SNR1:Condition1",-0.156165891760556,0.198826591613332,-0.785437654457508,0.432197010782362,"fixed"
"33","sd_(Intercept).Subject:Condition",0.455847089353331,NA,NA,NA,"Subject:Condition"
"34","sd_ot1.Subject:Condition",3.13584632423697,NA,NA,NA,"Subject:Condition"
"35","sd_ot2.Subject:Condition",2.19189986659677,NA,NA,NA,"Subject:Condition"
"36","sd_ot3.Subject:Condition",2.42186450448164,NA,NA,NA,"Subject:Condition"
"37","cor_(Intercept).ot1.Subject:Condition",0.523835549493209,NA,NA,NA,"Subject:Condition"
"38","cor_(Intercept).ot2.Subject:Condition",0.303402341605351,NA,NA,NA,"Subject:Condition"
"39","cor_(Intercept).ot3.Subject:Condition",0.276290892056551,NA,NA,NA,"Subject:Condition"
"40","cor_ot1.ot2.Subject:Condition",0.253374693121483,NA,NA,NA,"Subject:Condition"
"41","cor_ot1.ot3.Subject:Condition",-0.281760827897422,NA,NA,NA,"Subject:Condition"
"42","cor_ot2.ot3.Subject:Condition",0.506869138504661,NA,NA,NA,"Subject:Condition"
"43","sd_(Intercept).Subject",1.08405673992026,NA,NA,NA,"Subject"
"44","sd_ot1.Subject",3.44460777528835,NA,NA,NA,"Subject"
"45","sd_ot2.Subject",2.31576084411142,NA,NA,NA,"Subject"
"46","cor_(Intercept).ot1.Subject",-0.316308726847525,NA,NA,NA,"Subject"
"47","cor_(Intercept).ot2.Subject",-0.788542201102318,NA,NA,NA,"Subject"
"48","cor_ot1.ot2.Subject",0.612092588732656,NA,NA,NA,"Subject"
