"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",-0.447278550669739,0.148553474521331,-3.0108925564411,0.00260481005191722
"2","fixed",NA,"ot1",4.69635257769786,0.198720984611556,23.6328970837071,1.76975407101758e-123
"3","fixed",NA,"ot2",-0.57418173297622,0.094120875522363,-6.10047165190039,1.05755937787143e-09
"4","fixed",NA,"ot3",-0.0838722711796878,0.0692818978709296,-1.2105943075627,0.226050926995867
"5","fixed",NA,"Group1",-0.275541341237883,0.148531422204262,-1.85510471217973,0.0635812750347757
"6","fixed",NA,"SNR1",0.118413909830695,0.148530039171436,0.79723879756081,0.425312357418593
"7","fixed",NA,"Condition1",0.296562867569546,0.0288183367185645,10.2907697437827,7.75538907174322e-25
"8","fixed",NA,"Group1:SNR1",-0.154336558652546,0.148544865110703,-1.03898952372084,0.298809608571773
"9","fixed",NA,"Group1:Condition1",-0.0268795581314374,0.0288264780111057,-0.93246070925077,0.351098482967143
"10","fixed",NA,"SNR1:Condition1",-0.00578610328492084,0.0288233364727893,-0.200743702603036,0.840898985491084
"11","fixed",NA,"ot1:Group1",-0.297912717024017,0.196800056343119,-1.51378369782887,0.130080708612575
"12","fixed",NA,"ot1:SNR1",-0.0502973880493494,0.196535283019075,-0.255920399007783,0.798012302897924
"13","fixed",NA,"ot1:Condition1",0.119857271691806,0.116371795724698,1.02995120892826,0.303032910024388
"14","fixed",NA,"ot2:Group1",0.0320666345382313,0.0914867551928323,0.350505758682144,0.725959169130468
"15","fixed",NA,"ot2:SNR1",-0.00693903609758432,0.090842874923902,-0.0763850340865705,0.939112775886415
"16","fixed",NA,"ot2:Condition1",-0.462419418508023,0.0758441583584579,-6.09696815834539,1.08099041189494e-09
"17","fixed",NA,"ot3:Group1",-0.140106348785594,0.0690092943710166,-2.03025331678276,0.0423307968105762
"18","fixed",NA,"ot3:SNR1",0.269049583569054,0.0690138758771265,3.89848534297761,9.67962585537486e-05
"19","fixed",NA,"ot3:Condition1",0.196420894258907,0.0688623465253201,2.85237004211996,0.00433945522408347
"20","fixed",NA,"Group1:SNR1:Condition1",-0.0318781997940395,0.028816444243015,-1.10625028977219,0.268618201350575
"21","fixed",NA,"ot1:Group1:SNR1",-0.079106485937572,0.197914891060443,-0.399699514845566,0.689377849497159
"22","fixed",NA,"ot1:Group1:Condition1",0.0958122259893455,0.116349118618173,0.82348905713481,0.410229937520917
"23","fixed",NA,"ot1:SNR1:Condition1",-0.174684910924343,0.116345164590438,-1.50143679403674,0.133242623219126
"24","fixed",NA,"ot2:Group1:SNR1",-0.258957790289531,0.0925107572307595,-2.79921814544858,0.005122651681505
"25","fixed",NA,"ot2:Group1:Condition1",0.0049151387375135,0.0758120551586959,0.0648332079538635,0.948306800937542
"26","fixed",NA,"ot2:SNR1:Condition1",0.164575527039341,0.0757930591768456,2.17137992352759,0.0299024652416003
"27","fixed",NA,"ot3:Group1:SNR1",-0.0812790464512473,0.0689950380930038,-1.17804190993684,0.238779898609221
"28","fixed",NA,"ot3:Group1:Condition1",-0.127716599797829,0.0688515724096067,-1.85495545458319,0.0636025879661136
"29","fixed",NA,"ot3:SNR1:Condition1",0.155050145644212,0.068838706683412,2.25236866167874,0.0242989844188977
"30","fixed",NA,"ot1:Group1:SNR1:Condition1",-0.225413724308626,0.116323004961713,-1.93782583576499,0.0526444746090378
"31","fixed",NA,"ot2:Group1:SNR1:Condition1",-0.0386051205726637,0.0757558390004874,-0.509599274221163,0.610332232448853
"32","fixed",NA,"ot3:Group1:SNR1:Condition1",-0.0192677115525943,0.068826852208283,-0.279944686330948,0.779519942559998
"33","ran_pars","Subject:Condition","sd__(Intercept)",0.350856822555669,NA,NA,NA
"34","ran_pars","Subject:Condition","cor__(Intercept).ot1",0.28393197836635,NA,NA,NA
"35","ran_pars","Subject:Condition","cor__(Intercept).ot2",-0.41643618473223,NA,NA,NA
"36","ran_pars","Subject:Condition","cor__(Intercept).ot3",-0.459398254005115,NA,NA,NA
"37","ran_pars","Subject:Condition","sd__ot1",1.34974631439598,NA,NA,NA
"38","ran_pars","Subject:Condition","cor__ot1.ot2",-0.129906364600919,NA,NA,NA
"39","ran_pars","Subject:Condition","cor__ot1.ot3",-0.58411538260423,NA,NA,NA
"40","ran_pars","Subject:Condition","sd__ot2",0.796806112878642,NA,NA,NA
"41","ran_pars","Subject:Condition","cor__ot2.ot3",-0.0653381647564708,NA,NA,NA
"42","ran_pars","Subject:Condition","sd__ot3",0.700599201710823,NA,NA,NA
"43","ran_pars","Subject","sd__(Intercept)",1.30020074528385,NA,NA,NA
"44","ran_pars","Subject","cor__(Intercept).ot1",0.714738469069147,NA,NA,NA
"45","ran_pars","Subject","cor__(Intercept).ot2",-0.49456342503035,NA,NA,NA
"46","ran_pars","Subject","sd__ot1",1.39727062968665,NA,NA,NA
"47","ran_pars","Subject","cor__ot1.ot2",-0.753829085189838,NA,NA,NA
"48","ran_pars","Subject","sd__ot2",0.430835418231115,NA,NA,NA
