"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",0.69842967755329,0.156784548969235,4.45470986870231,8.40067189985631e-06
"2","fixed",NA,"ot1",2.45320533918174,0.247269661509634,9.92117400980127,3.36771371089635e-23
"3","fixed",NA,"ot2",-0.032521754730971,0.11697750709738,-0.278017163623583,0.78099918328645
"4","fixed",NA,"ot3",0.156069575718724,0.0520025259368269,3.00119220955379,0.00268924755701577
"5","fixed",NA,"Group1",-0.422952858938576,0.156775419219363,-2.69782636235068,0.0069793834398531
"6","fixed",NA,"SNR1",0.238055534031261,0.156776235290757,1.51844144994146,0.128903149078506
"7","fixed",NA,"Condition1",0.283358899831567,0.035204984218875,8.04882905414415,8.35899045335695e-16
"8","fixed",NA,"Group1:SNR1",-0.269455695329692,0.156781561826949,-1.71866954372549,0.0856745607395149
"9","fixed",NA,"Group1:Condition1",-0.0628095907904169,0.0352109986342402,-1.78380600456299,0.0744551935468292
"10","fixed",NA,"SNR1:Condition1",0.0613197222678781,0.0352048091043481,1.74179959579172,0.0815435174702446
"11","fixed",NA,"ot1:Group1",-0.719540314208941,0.24712372898942,-2.91166015158239,0.00359513554852205
"12","fixed",NA,"ot1:SNR1",0.933064053399519,0.246920923302851,3.77879703720008,0.000157587798478033
"13","fixed",NA,"ot1:Condition1",0.0181480642465585,0.133372067556614,0.136070952329317,0.891765190599437
"14","fixed",NA,"ot2:Group1",-0.0653715824084457,0.116739785465082,-0.559976893464471,0.575495198573287
"15","fixed",NA,"ot2:SNR1",0.303054333128689,0.116390152684626,2.60377983994792,0.00922019630428791
"16","fixed",NA,"ot2:Condition1",0.154744282570176,0.0724774077269562,2.13506922257958,0.0327553562001962
"17","fixed",NA,"ot3:Group1",0.0222832951068603,0.0516505767617118,0.431423935683497,0.666160149036914
"18","fixed",NA,"ot3:SNR1",0.0309432593648936,0.0517251667194804,0.598224449090852,0.549690179905558
"19","fixed",NA,"ot3:Condition1",-0.0428337406821039,0.0515527118416419,-0.83087269615766,0.406045549597799
"20","fixed",NA,"Group1:SNR1:Condition1",-0.0993204371202054,0.0352096442639398,-2.82083046269016,0.00478995099872822
"21","fixed",NA,"ot1:Group1:SNR1",-0.52792364563079,0.247288206262537,-2.13485169232176,0.0327731263226676
"22","fixed",NA,"ot1:Group1:Condition1",-0.405421348418847,0.133394774140395,-3.03925960391935,0.00237160392643201
"23","fixed",NA,"ot1:SNR1:Condition1",0.554306890536905,0.133293928773439,4.15853066705737,3.2030123667581e-05
"24","fixed",NA,"ot2:Group1:SNR1",0.210489546834531,0.116769736804892,1.80260359057101,0.0714504927308198
"25","fixed",NA,"ot2:Group1:Condition1",-0.0956988496349967,0.0724597682912937,-1.32071702534681,0.186595735082273
"26","fixed",NA,"ot2:SNR1:Condition1",-0.038590120352408,0.0723535093785459,-0.533355198439769,0.593787724285526
"27","fixed",NA,"ot3:Group1:SNR1",0.0248459092436673,0.0515384823465055,0.482084611584453,0.629745841004745
"28","fixed",NA,"ot3:Group1:Condition1",0.00607150077574139,0.051357978985791,0.11821923088954,0.90589395275977
"29","fixed",NA,"ot3:SNR1:Condition1",-0.0865454545560303,0.0512833486290393,-1.68759367064856,0.0914892550595802
"30","fixed",NA,"ot1:Group1:SNR1:Condition1",-0.161011416467523,0.133338595108932,-1.20753797005273,0.227225031426226
"31","fixed",NA,"ot2:Group1:SNR1:Condition1",0.0380001646123276,0.0724231969820787,0.524696039332962,0.599794511076586
"32","fixed",NA,"ot3:Group1:SNR1:Condition1",0.0104747577231355,0.0513855605590495,0.20384632587784,0.838473590006276
"33","ran_pars","Subject:Condition","sd__(Intercept)",0.432934416532156,NA,NA,NA
"34","ran_pars","Subject:Condition","cor__(Intercept).ot1",0.29218024783685,NA,NA,NA
"35","ran_pars","Subject:Condition","cor__(Intercept).ot2",0.132614304958263,NA,NA,NA
"36","ran_pars","Subject:Condition","cor__(Intercept).ot3",-0.148952771282281,NA,NA,NA
"37","ran_pars","Subject:Condition","sd__ot1",1.56190557713943,NA,NA,NA
"38","ran_pars","Subject:Condition","cor__ot1.ot2",-0.0290173413339453,NA,NA,NA
"39","ran_pars","Subject:Condition","cor__ot1.ot3",-0.746484675549068,NA,NA,NA
"40","ran_pars","Subject:Condition","sd__ot2",0.715936660834978,NA,NA,NA
"41","ran_pars","Subject:Condition","cor__ot2.ot3",0.3994120095662,NA,NA,NA
"42","ran_pars","Subject:Condition","sd__ot3",0.378898618971897,NA,NA,NA
"43","ran_pars","Subject","sd__(Intercept)",1.36484244663473,NA,NA,NA
"44","ran_pars","Subject","cor__(Intercept).ot1",-0.446690687742821,NA,NA,NA
"45","ran_pars","Subject","cor__(Intercept).ot2",-0.630381158301875,NA,NA,NA
"46","ran_pars","Subject","sd__ot1",1.84545527150293,NA,NA,NA
"47","ran_pars","Subject","cor__ot1.ot2",0.76183790476417,NA,NA,NA
"48","ran_pars","Subject","sd__ot2",0.805615026038454,NA,NA,NA
