"","term","estimate","std.error","statistic","p.value","group"
"1","(Intercept)",0.188551269265716,0.159805508645505,1.17987966036876,0.238048080537591,"fixed"
"2","ot1",1.09768836731583,0.0712923199376135,15.3970072551489,1.71421387625792e-53,"fixed"
"3","ot2",-0.0356353877975292,0.0522499642331786,-0.682017458203366,0.495227911686821,"fixed"
"4","ot3",-0.00945490180308749,0.0378252319449941,-0.249962824202557,0.80261609815892,"fixed"
"5","Group1",-0.289725778374044,0.159795070710905,-1.81310835863144,0.0698151102347102,"fixed"
"6","SNR1",0.109400322589597,0.159793163501211,0.684637065770139,0.493572971372493,"fixed"
"7","Condition1",0.299964629157412,0.0368619373452842,8.13751665702363,4.03467896925154e-16,"fixed"
"8","Group1:SNR1",-0.134417341046292,0.159802411333622,-0.841147138672812,0.400265509994259,"fixed"
"9","Group1:Condition1",-0.0047199846809063,0.0368614123451872,-0.128046767082775,0.898111962852498,"fixed"
"10","SNR1:Condition1",-0.0387774839771386,0.0368629867549412,-1.05193548843247,0.292829148469355,"fixed"
"11","ot1:Group1",-0.135609339063729,0.0709617354556819,-1.91102061121971,0.0560019322084535,"fixed"
"12","ot1:SNR1",0.105538898520485,0.0703811076543627,1.49953449210803,0.13373502756825,"fixed"
"13","ot1:Condition1",-0.201329685065541,0.0580838429916196,-3.46619084922788,0.000527888424795219,"fixed"
"14","ot2:Group1",-0.0595826514937499,0.0523438513272034,-1.13829322801061,0.254998060800636,"fixed"
"15","ot2:SNR1",0.0491577778571471,0.0517371394472765,0.950144874307211,0.342038644423114,"fixed"
"16","ot2:Condition1",0.0220019868476782,0.0391640385772661,0.561790551918462,0.574258730077848,"fixed"
"17","ot3:Group1",0.0222758029128999,0.0377417623489297,0.590216288973362,0.555045652922251,"fixed"
"18","ot3:SNR1",-0.0214426080463077,0.0377716533233593,-0.567690481079546,0.570245156229921,"fixed"
"19","ot3:Condition1",0.0414749514729243,0.0377855988959497,1.09763911873235,0.272362104021482,"fixed"
"20","Group1:SNR1:Condition1",-0.0612038411504162,0.0368559129652668,-1.66062474719036,0.0967888355881821,"fixed"
"21","ot1:Group1:SNR1",-0.211723391391982,0.0711907324329485,-2.9740302446164,0.00293916103588285,"fixed"
"22","ot1:Group1:Condition1",-0.00924438870703843,0.057955706095352,-0.159507826405031,0.873268792682179,"fixed"
"23","ot1:SNR1:Condition1",0.078743167992602,0.0579429809078195,1.35897682098671,0.174153933788837,"fixed"
"24","ot2:Group1:SNR1",-0.0901185298718686,0.0523021677648368,-1.72303622819351,0.0848819738216884,"fixed"
"25","ot2:Group1:Condition1",-0.0740052231956556,0.0389567169815553,-1.89967812818248,0.0574753723130262,"fixed"
"26","ot2:SNR1:Condition1",0.132853361689054,0.0389269236006413,3.41289137184387,0.000642775579915686,"fixed"
"27","ot3:Group1:SNR1",0.00864395038318116,0.0377428359176399,0.229022281262687,0.818851598380779,"fixed"
"28","ot3:Group1:Condition1",-0.00137888561016744,0.0377427295595785,-0.0365338073387302,0.970856722336032,"fixed"
"29","ot3:SNR1:Condition1",0.0598646906358053,0.0377217418336051,1.58700759100349,0.112510925385737,"fixed"
"30","ot1:Group1:SNR1:Condition1",-0.121549129634545,0.0579213638141682,-2.09851981428677,0.035859251436874,"fixed"
"31","ot2:Group1:SNR1:Condition1",0.0235803874303624,0.0389290488786389,0.605727293874405,0.544695856592996,"fixed"
"32","ot3:Group1:SNR1:Condition1",0.0275758262020004,0.0377222854165702,0.731022150367571,0.464765623414883,"fixed"
"33","sd_(Intercept).Subject:Condition",0.446559084981648,NA,NA,NA,"Subject:Condition"
"34","sd_ot1.Subject:Condition",0.542224649765942,NA,NA,NA,"Subject:Condition"
"35","sd_ot2.Subject:Condition",0.147897332939559,NA,NA,NA,"Subject:Condition"
"36","sd_ot3.Subject:Condition",0.0921058940179116,NA,NA,NA,"Subject:Condition"
"37","cor_(Intercept).ot1.Subject:Condition",-0.241559543161948,NA,NA,NA,"Subject:Condition"
"38","cor_(Intercept).ot2.Subject:Condition",-0.993457617498071,NA,NA,NA,"Subject:Condition"
"39","cor_(Intercept).ot3.Subject:Condition",0.350507591412582,NA,NA,NA,"Subject:Condition"
"40","cor_ot1.ot2.Subject:Condition",0.350798618369989,NA,NA,NA,"Subject:Condition"
"41","cor_ot1.ot3.Subject:Condition",-0.993493058578158,NA,NA,NA,"Subject:Condition"
"42","cor_ot2.ot3.Subject:Condition",-0.455170897491355,NA,NA,NA,"Subject:Condition"
"43","sd_(Intercept).Subject",1.38775928753924,NA,NA,NA,"Subject"
"44","sd_ot1.Subject",0.349771122945973,NA,NA,NA,"Subject"
"45","sd_ot2.Subject",0.30338828654203,NA,NA,NA,"Subject"
"46","cor_(Intercept).ot1.Subject",0.737513333581133,NA,NA,NA,"Subject"
"47","cor_(Intercept).ot2.Subject",-0.990985076090904,NA,NA,NA,"Subject"
"48","cor_ot1.ot2.Subject",-0.640388844531349,NA,NA,NA,"Subject"
