"","term","estimate","std.error","statistic","p.value","group"
"1","(Intercept)",0.188518723720744,0.158732064736634,1.18765369828416,0.234969872591484,"fixed"
"2","ot1",4.18994274361819,0.196553381682853,21.3170727857476,7.88380007625332e-101,"fixed"
"3","ot2",-0.649256026488647,0.153489306792211,-4.22997562538731,2.33716634378207e-05,"fixed"
"4","ot3",0.126304704842543,0.0606993734575215,2.08082386436713,0.0374500309751945,"fixed"
"5","Group1",-0.350073642894729,0.158719585158481,-2.20561087370018,0.0274112570749661,"fixed"
"6","SNR1",0.154082069554438,0.158720448841831,0.970776422816093,0.33165962579299,"fixed"
"7","Condition1",0.30812542520212,0.0299212382956711,10.2978834685027,7.20286160664345e-25,"fixed"
"8","Group1:SNR1",-0.215010234679,0.158729105188446,-1.35457346920551,0.175553491056004,"fixed"
"9","Group1:Condition1",-0.0399838123162863,0.0299261686568834,-1.33608190125232,0.181522504954531,"fixed"
"10","SNR1:Condition1",0.0215042146403806,0.0299237110890763,0.718634616420647,0.472366078765784,"fixed"
"11","ot1:Group1",-0.56081790887104,0.195953040903288,-2.86200156060772,0.00420974834095545,"fixed"
"12","ot1:SNR1",0.340932057138196,0.195706799879185,1.74205524462442,0.0814987779228444,"fixed"
"13","ot1:Condition1",-0.258460694548182,0.132520752091404,-1.95034128971674,0.0511354544563059,"fixed"
"14","ot2:Group1",-0.199640260703292,0.152957507809731,-1.30520079440384,0.191824483769314,"fixed"
"15","ot2:SNR1",0.492812119505468,0.15250653091997,3.23141649431444,0.00123178310019691,"fixed"
"16","ot2:Condition1",0.088810607629752,0.0922466882181134,0.962751176711766,0.335672407468195,"fixed"
"17","ot3:Group1",-0.0607882672374049,0.0605794423234329,-1.0034471250636,0.31564517641749,"fixed"
"18","ot3:SNR1",-0.0133108919561213,0.0604783366870254,-0.220093552258307,0.825798296251383,"fixed"
"19","ot3:Condition1",0.151938114786224,0.0604574606590416,2.51314086185492,0.0119661545137419,"fixed"
"20","Group1:SNR1:Condition1",-0.0648418187288131,0.0299227796132609,-2.16697177090049,0.0302370066602878,"fixed"
"21","ot1:Group1:SNR1",-0.669950290128707,0.19634628189083,-3.41208544250003,0.000644679026903939,"fixed"
"22","ot1:Group1:Condition1",-0.0907388893129965,0.132521871291566,-0.68470878375509,0.493527705123812,"fixed"
"23","ot1:SNR1:Condition1",0.355148924822941,0.132464770003346,2.68108210820107,0.00733845074925486,"fixed"
"24","ot2:Group1:SNR1",-0.161414141882288,0.153351010291631,-1.05257957919757,0.292533720412065,"fixed"
"25","ot2:Group1:Condition1",-0.233337252541886,0.09215607007242,-2.53197919961778,0.0113420719261993,"fixed"
"26","ot2:SNR1:Condition1",0.349661193319223,0.0920823184497671,3.79726747985794,0.000146299899811932,"fixed"
"27","ot3:Group1:SNR1",0.115813622614623,0.0604955335242858,1.91441608772869,0.0555670115724392,"fixed"
"28","ot3:Group1:Condition1",0.0103530265540704,0.0604373396389429,0.171301824599166,0.863986445847654,"fixed"
"29","ot3:SNR1:Condition1",-0.0420847047767924,0.0603525416753853,-0.697314539015622,0.485605971243607,"fixed"
"30","ot1:Group1:SNR1:Condition1",-0.291009594277535,0.132498196375847,-2.1963287217288,0.0280684233804524,"fixed"
"31","ot2:Group1:SNR1:Condition1",-0.0177503297220604,0.092114330788867,-0.192698894624176,0.847194789191729,"fixed"
"32","ot3:Group1:SNR1:Condition1",0.00579122890761727,0.060391186836197,0.0958952657003613,0.923603754676642,"fixed"
"33","sd_(Intercept).Subject:Condition",0.366639548594275,NA,NA,NA,"Subject:Condition"
"34","sd_ot1.Subject:Condition",1.56590536587139,NA,NA,NA,"Subject:Condition"
"35","sd_ot2.Subject:Condition",1.02486554168755,NA,NA,NA,"Subject:Condition"
"36","sd_ot3.Subject:Condition",0.566758898537085,NA,NA,NA,"Subject:Condition"
"37","cor_(Intercept).ot1.Subject:Condition",0.175690311556716,NA,NA,NA,"Subject:Condition"
"38","cor_(Intercept).ot2.Subject:Condition",-0.280138483445375,NA,NA,NA,"Subject:Condition"
"39","cor_(Intercept).ot3.Subject:Condition",0.454833046994484,NA,NA,NA,"Subject:Condition"
"40","cor_ot1.ot2.Subject:Condition",0.256464485816222,NA,NA,NA,"Subject:Condition"
"41","cor_ot1.ot3.Subject:Condition",-0.489941250883851,NA,NA,NA,"Subject:Condition"
"42","cor_ot2.ot3.Subject:Condition",-0.394619064205114,NA,NA,NA,"Subject:Condition"
"43","sd_(Intercept).Subject",1.39215432261196,NA,NA,NA,"Subject"
"44","sd_ot1.Subject",1.27298939668214,NA,NA,NA,"Subject"
"45","sd_ot2.Subject",1.07704930389305,NA,NA,NA,"Subject"
"46","cor_(Intercept).ot1.Subject",0.352496409130969,NA,NA,NA,"Subject"
"47","cor_(Intercept).ot2.Subject",-0.870838224631677,NA,NA,NA,"Subject"
"48","cor_ot1.ot2.Subject",-0.0584167441924906,NA,NA,NA,"Subject"
