"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",0.257532351351023,0.157347234772352,1.63671355091571,0.101690336205489
"2","fixed",NA,"ot1",4.58314419199094,0.227241864119546,20.168573294135,1.84896049472437e-90
"3","fixed",NA,"ot2",-0.664483028875643,0.18970046564377,-3.50280125365346,0.0004603928429656
"4","fixed",NA,"ot3",0.206966371415484,0.0732504480878265,2.82546218921874,0.00472124597880316
"5","fixed",NA,"Group1",-0.369997558876589,0.157334597939753,-2.3516604975739,0.0186898247122741
"6","fixed",NA,"SNR1",0.175173169210724,0.157335035792904,1.113376739821,0.265546660504703
"7","fixed",NA,"Condition1",0.30730582826601,0.0301840272743622,10.1810744296216,2.40886797299519e-24
"8","fixed",NA,"Group1:SNR1",-0.224493410836974,0.157343489800579,-1.42677279575724,0.153645394986873
"9","fixed",NA,"Group1:Condition1",-0.0491050195040991,0.0301898184475411,-1.62654239174792,0.103834322984252
"10","fixed",NA,"SNR1:Condition1",0.0311288427843818,0.0301870972535535,1.0311969555376,0.302448468052803
"11","fixed",NA,"ot1:Group1",-0.71340129653498,0.226735792685546,-3.14639911098808,0.00165294277253593
"12","fixed",NA,"ot1:SNR1",0.57588615013082,0.226550409788129,2.54197796715261,0.0110227121653698
"13","fixed",NA,"ot1:Condition1",-0.23931144467279,0.144215950355269,-1.65939650977065,0.0970359191392651
"14","fixed",NA,"ot2:Group1",-0.26050107882688,0.189299686535783,-1.37613053457243,0.168781223604054
"15","fixed",NA,"ot2:SNR1",0.617336207427413,0.188970686598982,3.26683581743803,0.00108756733730885
"16","fixed",NA,"ot2:Condition1",0.141798291325016,0.0974191950169889,1.45554776243314,0.145517677592854
"17","fixed",NA,"ot3:Group1",-0.0707530853709597,0.0731032168953669,-0.967851872677901,0.333118353084275
"18","fixed",NA,"ot3:SNR1",-0.0051351805335913,0.0729972739137243,-0.0703475658510287,0.943917024179434
"19","fixed",NA,"ot3:Condition1",0.159422497472736,0.0729305779164228,2.18594863810666,0.028819363239458
"20","fixed",NA,"Group1:SNR1:Condition1",-0.0700108072663177,0.0301863854445787,-2.31928421489401,0.0203796307562071
"21","fixed",NA,"ot1:Group1:SNR1",-0.679154891818466,0.227054159085169,-2.99115812084161,0.0027792154397028
"22","fixed",NA,"ot1:Group1:Condition1",-0.1889243219158,0.144240715573046,-1.30978497413322,0.190268587693735
"23","fixed",NA,"ot1:SNR1:Condition1",0.431340418466266,0.144155462594102,2.99218920118754,0.00276984541470979
"24","fixed",NA,"ot2:Group1:SNR1",-0.060334506960105,0.189555297219483,-0.318295019158682,0.750261162146233
"25","fixed",NA,"ot2:Group1:Condition1",-0.287621852052865,0.0973900393712703,-2.95329844725079,0.00314397841659547
"26","fixed",NA,"ot2:SNR1:Condition1",0.329546839525193,0.0972719714001388,3.38789103152404,0.000704322404120123
"27","fixed",NA,"ot3:Group1:SNR1",0.185569634725684,0.0729958025228829,2.54219596623397,0.0110158391946368
"28","fixed",NA,"ot3:Group1:Condition1",-0.00121735320957218,0.0729592774116182,-0.0166853791972771,0.986687611249224
"29","fixed",NA,"ot3:SNR1:Condition1",-0.11867191722163,0.0728776107393181,-1.62837277481718,0.103445866817638
"30","fixed",NA,"ot1:Group1:SNR1:Condition1",-0.321075252250517,0.144185851275499,-2.22681524858519,0.0259596238529253
"31","fixed",NA,"ot2:Group1:SNR1:Condition1",-0.00370646818938275,0.0973129151631486,-0.0380881425982226,0.969617405287248
"32","fixed",NA,"ot3:Group1:SNR1:Condition1",0.0241728687814731,0.0729410424463277,0.331402842223707,0.740340218300691
"33","ran_pars","Subject:Condition","sd__(Intercept)",0.370875910553643,NA,NA,NA
"34","ran_pars","Subject:Condition","cor__(Intercept).ot1",0.233208956837764,NA,NA,NA
"35","ran_pars","Subject:Condition","cor__(Intercept).ot2",-0.165817819529153,NA,NA,NA
"36","ran_pars","Subject:Condition","cor__(Intercept).ot3",0.37415936868167,NA,NA,NA
"37","ran_pars","Subject:Condition","sd__ot1",1.71730803030684,NA,NA,NA
"38","ran_pars","Subject:Condition","cor__ot1.ot2",0.273418778977332,NA,NA,NA
"39","ran_pars","Subject:Condition","cor__ot1.ot3",-0.423964462062917,NA,NA,NA
"40","ran_pars","Subject:Condition","sd__ot2",1.09007814247536,NA,NA,NA
"41","ran_pars","Subject:Condition","cor__ot2.ot3",-0.200863123223194,NA,NA,NA
"42","ran_pars","Subject:Condition","sd__ot3",0.753685248364244,NA,NA,NA
"43","ran_pars","Subject","sd__(Intercept)",1.37897569217739,NA,NA,NA
"44","ran_pars","Subject","cor__(Intercept).ot1",0.0828767252500584,NA,NA,NA
"45","ran_pars","Subject","cor__(Intercept).ot2",-0.83558075024422,NA,NA,NA
"46","ran_pars","Subject","sd__ot1",1.54907890034992,NA,NA,NA
"47","ran_pars","Subject","cor__ot1.ot2",0.318063462617842,NA,NA,NA
"48","ran_pars","Subject","sd__ot2",1.43846005136382,NA,NA,NA
