"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",0.00878832214150826,0.154009684452997,0.0570634383981899,0.954494660875473
"2","fixed",NA,"ot1",6.60526138086365,0.259228107469964,25.4804984124994,3.24309960450985e-143
"3","fixed",NA,"ot2",-1.15371027084282,0.22307492950579,-5.17185088166925,2.31786528577502e-07
"4","fixed",NA,"ot3",0.225741995510297,0.0860170761230334,2.62438582761648,0.00868053901280037
"5","fixed",NA,"Group1",-0.350787400827609,0.153994147216245,-2.27792683792728,0.0227309369666902
"6","fixed",NA,"SNR1",0.167489791862993,0.153994376550183,1.08763576706589,0.276755934391428
"7","fixed",NA,"Condition1",0.295827945328403,0.0274768962166704,10.7664251084125,4.9588333262468e-27
"8","fixed",NA,"Group1:SNR1",-0.221954728113194,0.154008147010944,-1.4411882255646,0.149531513892873
"9","fixed",NA,"Group1:Condition1",-0.0489359212913471,0.0274852496670274,-1.78044303341559,0.0750034844023696
"10","fixed",NA,"SNR1:Condition1",0.03479661930078,0.0274810568134435,1.26620382676687,0.205440117823551
"11","fixed",NA,"ot1:Group1",-0.831021335482411,0.258359925921965,-3.21652567640623,0.00129752922366559
"12","fixed",NA,"ot1:SNR1",0.562715411792981,0.258197267323237,2.17940111305871,0.0293018835269984
"13","fixed",NA,"ot1:Condition1",-0.0148276626464888,0.154255205046999,-0.0961242289488455,0.923421908487874
"14","fixed",NA,"ot2:Group1",-0.24333923759439,0.222399748871751,-1.09415248366451,0.273888107256485
"15","fixed",NA,"ot2:SNR1",0.628290747164616,0.222101445999884,2.82884582014358,0.00467161988648985
"16","fixed",NA,"ot2:Condition1",-0.152967923910086,0.115399035343886,-1.32555634849326,0.184986693198008
"17","fixed",NA,"ot3:Group1",-0.221073187661398,0.0857569921654773,-2.57790277012997,0.00994019629986481
"18","fixed",NA,"ot3:SNR1",0.255581776281203,0.0857030570137633,2.98217805976465,0.00286205486353536
"19","fixed",NA,"ot3:Condition1",0.41985779486443,0.0856159363112806,4.90396780031606,9.39198919746248e-07
"20","fixed",NA,"Group1:SNR1:Condition1",-0.0602181425004375,0.0274785992031079,-2.19145605113767,0.0284188067721503
"21","fixed",NA,"ot1:Group1:SNR1",-0.619936930993996,0.258881574352967,-2.39467382931145,0.016635156105918
"22","fixed",NA,"ot1:Group1:Condition1",-0.173934169281657,0.154295942450787,-1.12727636591697,0.259625651651478
"23","fixed",NA,"ot1:SNR1:Condition1",0.316220161262537,0.154222476911652,2.05041552693832,0.040323899281828
"24","fixed",NA,"ot2:Group1:SNR1",-0.260918596719575,0.222808205421469,-1.17104572619314,0.241580397711385
"25","fixed",NA,"ot2:Group1:Condition1",-0.276247793899047,0.115421963642466,-2.39337284847067,0.0166942666228066
"26","fixed",NA,"ot2:SNR1:Condition1",0.475221684787354,0.115339606026831,4.12019514508144,3.78551639925088e-05
"27","fixed",NA,"ot3:Group1:SNR1",0.167383125176383,0.0857891900865948,1.95109809298151,0.0510453780392168
"28","fixed",NA,"ot3:Group1:Condition1",-0.162857239241928,0.0856803774640284,-1.90075305527571,0.0573343656360727
"29","fixed",NA,"ot3:SNR1:Condition1",-0.0188717105938145,0.0855980776550469,-0.220468859941761,0.825506021901472
"30","fixed",NA,"ot1:Group1:SNR1:Condition1",-0.399823791664362,0.154232634632889,-2.59234235747862,0.00953248573750694
"31","fixed",NA,"ot2:Group1:SNR1:Condition1",-0.0413746463409982,0.11532716190623,-0.358758905162681,0.719775457739079
"32","fixed",NA,"ot3:Group1:SNR1:Condition1",0.000254516906025469,0.0855916255065487,0.00297361925911776,0.997627398600031
"33","ran_pars","Subject:Condition","sd__(Intercept)",0.336950451497418,NA,NA,NA
"34","ran_pars","Subject:Condition","cor__(Intercept).ot1",0.311469103204216,NA,NA,NA
"35","ran_pars","Subject:Condition","cor__(Intercept).ot2",-0.191051433846463,NA,NA,NA
"36","ran_pars","Subject:Condition","cor__(Intercept).ot3",0.177721167008705,NA,NA,NA
"37","ran_pars","Subject:Condition","sd__ot1",1.84350207278218,NA,NA,NA
"38","ran_pars","Subject:Condition","cor__ot1.ot2",0.218653726636705,NA,NA,NA
"39","ran_pars","Subject:Condition","cor__ot1.ot3",-0.170196947377568,NA,NA,NA
"40","ran_pars","Subject:Condition","sd__ot2",1.3282208789426,NA,NA,NA
"41","ran_pars","Subject:Condition","cor__ot2.ot3",0.00515383332440812,NA,NA,NA
"42","ran_pars","Subject:Condition","sd__ot3",0.929124734751281,NA,NA,NA
"43","ran_pars","Subject","sd__(Intercept)",1.35303105438641,NA,NA,NA
"44","ran_pars","Subject","cor__(Intercept).ot1",0.276519554962277,NA,NA,NA
"45","ran_pars","Subject","cor__(Intercept).ot2",-0.825665790291664,NA,NA,NA
"46","ran_pars","Subject","sd__ot1",1.83444133547855,NA,NA,NA
"47","ran_pars","Subject","cor__ot1.ot2",0.00168644812894773,NA,NA,NA
"48","ran_pars","Subject","sd__ot2",1.68403580250861,NA,NA,NA
