"","term","estimate","std.error","statistic","p.value","group"
"1","(Intercept)",1.67292049746751,0.134726726703652,12.4171390369136,2.109718476408e-35,"fixed"
"2","ot1",11.897749270658,0.80019518827982,14.8685588777841,5.27363342682855e-50,"fixed"
"3","ot2",0.958768056241265,0.461517441637889,2.07742540095272,0.0377623138099483,"fixed"
"4","ot3",0.542755697102509,0.175179812470428,3.09827764654178,0.00194648975076033,"fixed"
"5","Group1",-0.628037268236392,0.134333888330754,-4.67519608075406,2.93672890501539e-06,"fixed"
"6","SNR1",0.542954136238868,0.134337822820972,4.04170712936481,5.30634806258408e-05,"fixed"
"7","Condition1",0.472185865348366,0.0554732371820975,8.51195800595448,1.71020520984055e-17,"fixed"
"8","Group1:SNR1",-0.393429431154794,0.134447319164079,-2.92627204172554,0.00343050812510135,"fixed"
"9","Group1:Condition1",-0.130878213872583,0.0552609239501931,-2.36836817984701,0.0178667459761117,"fixed"
"10","SNR1:Condition1",0.206496627444882,0.0553353000157018,3.73173412606938,0.000190166153271127,"fixed"
"11","ot1:Group1",-2.38898937172659,0.789300225797102,-3.02671821652399,0.00247224303752076,"fixed"
"12","ot1:SNR1",3.40880788827385,0.790162911538733,4.3140570615187,1.60285546612664e-05,"fixed"
"13","ot1:Condition1",1.86560964706779,0.464972096288585,4.01230452743104,6.01288632444938e-05,"fixed"
"14","ot2:Group1",-0.419280331225231,0.450325113528439,-0.93106140126194,0.351821803458816,"fixed"
"15","ot2:SNR1",-0.296538926583002,0.450200114372359,-0.658682477227751,0.510099687545585,"fixed"
"16","ot2:Condition1",0.758248730946895,0.319594855089359,2.37253109326459,0.0176666760988531,"fixed"
"17","ot3:Group1",0.0380766088955002,0.169230435612217,0.224998587031655,0.821980373469537,"fixed"
"18","ot3:SNR1",-0.331534942425708,0.169391446840154,-1.95721182273483,0.0503225693807178,"fixed"
"19","ot3:Condition1",-0.390319472550041,0.168522309490957,-2.3161293820922,0.0205512054728631,"fixed"
"20","Group1:SNR1:Condition1",-0.253342708031124,0.0555612147216452,-4.5597042703321,5.122570745557e-06,"fixed"
"21","ot1:Group1:SNR1",-1.51728701441677,0.793981979582775,-1.91098419540212,0.0560066119682552,"fixed"
"22","ot1:Group1:Condition1",-0.705083929567995,0.460641341084286,-1.53065707890726,0.125854166830689,"fixed"
"23","ot1:SNR1:Condition1",1.66288858741603,0.461940426299179,3.59979013038156,0.000318474116611772,"fixed"
"24","ot2:Group1:SNR1",-0.266653740700384,0.453933325317455,-0.587429311372769,0.556915412776236,"fixed"
"25","ot2:Group1:Condition1",0.24406711375543,0.316468643434976,0.771220526325472,0.440576229556554,"fixed"
"26","ot2:SNR1:Condition1",-0.147905470808587,0.316976925576155,-0.466612736998902,0.640776972571064,"fixed"
"27","ot3:Group1:SNR1",-0.0984770723417658,0.1713272333678,-0.57478936889361,0.565433757525909,"fixed"
"28","ot3:Group1:Condition1",0.217982633321366,0.167664980147044,1.30010830604097,0.193563851276913,"fixed"
"29","ot3:SNR1:Condition1",-0.138391840492152,0.167662980832106,-0.825416796273797,0.40913500233643,"fixed"
"30","ot1:Group1:SNR1:Condition1",-1.87824585837961,0.466996711018091,-4.02196806543858,5.77138841093587e-05,"fixed"
"31","ot2:Group1:SNR1:Condition1",-0.62321600038204,0.321275867484042,-1.93981578903681,0.0524020811021111,"fixed"
"32","ot3:Group1:SNR1:Condition1",-0.205565854166507,0.16914374090264,-1.2153323148081,0.224239371754012,"fixed"
"33","sd_(Intercept).Subject:Condition",0.675442194292275,NA,NA,NA,"Subject:Condition"
"34","sd_ot1.Subject:Condition",5.39813650103989,NA,NA,NA,"Subject:Condition"
"35","sd_ot2.Subject:Condition",3.65906905224057,NA,NA,NA,"Subject:Condition"
"36","sd_ot3.Subject:Condition",1.90941969369189,NA,NA,NA,"Subject:Condition"
"37","cor_(Intercept).ot1.Subject:Condition",0.794965898397648,NA,NA,NA,"Subject:Condition"
"38","cor_(Intercept).ot2.Subject:Condition",0.421161045141509,NA,NA,NA,"Subject:Condition"
"39","cor_(Intercept).ot3.Subject:Condition",0.141364444121368,NA,NA,NA,"Subject:Condition"
"40","cor_ot1.ot2.Subject:Condition",0.632375633421331,NA,NA,NA,"Subject:Condition"
"41","cor_ot1.ot3.Subject:Condition",0.263075092687549,NA,NA,NA,"Subject:Condition"
"42","cor_ot2.ot3.Subject:Condition",0.519098267685743,NA,NA,NA,"Subject:Condition"
"43","sd_(Intercept).Subject",1.09321790696861,NA,NA,NA,"Subject"
"44","sd_ot1.Subject",5.84324707466645,NA,NA,NA,"Subject"
"45","sd_ot2.Subject",2.82654666371185,NA,NA,NA,"Subject"
"46","cor_(Intercept).ot1.Subject",-0.31862646937107,NA,NA,NA,"Subject"
"47","cor_(Intercept).ot2.Subject",0.348447091327544,NA,NA,NA,"Subject"
"48","cor_ot1.ot2.Subject",-0.0559154951699891,NA,NA,NA,"Subject"
